,Unnamed: 0,language,source_language,e
2301,1414,french,Indonesian,1
2302,1414,french,Inuktitut,5
2303,1414,french,Italian,435
2304,1414,french,Japanese,107
2305,1414,french,Kabyle,1
2306,1414,french,Kazakh,3
2307,1414,french,Khmer,1
2308,1414,french,Kongo,1
2309,1414,french,Korean,7
2310,1414,french,Lao,1
2311,1414,french,Late Latin,328
2312,1414,french,Latin,2702
2313,1414,french,Lombard,1
2314,1414,french,Low German,1
2315,1414,french,Macedonian,1
2316,1414,french,Malagasy,6
2317,1414,french,Malay,6
2318,1414,french,Maltese,1
2319,1414,french,Mandarin,8
2320,1414,french,Mande languages,6
2321,1414,french,Mandingo,1
2322,1414,french,Mandinka,1
2323,1414,french,Maore Comorian,1
2324,1414,french,Maori,1
2325,1414,french,Medieval Latin,172
2326,1414,french,Mikmaq,1
2327,1414,french,Middle Dutch,7
2328,1414,french,Middle English,4
2329,1414,french,Middle French,6
2330,1414,french,Middle High German,3
2331,1414,french,Middle Low German,1
2332,1414,french,Middle Persian,1
2333,1414,french,Mohawk,3
2334,1414,french,Montagnais,1
2335,1414,french,Moroccan Arabic,16
2336,1414,french,Mwali Comorian,1
2337,1414,french,Nahuatl,1
2338,1414,french,Ndzwani Comorian,1
2339,1414,french,Neapolitan,3
2340,1414,french,New Latin,44
2341,1414,french,Ngazidja Comorian,1
2342,1414,french,Norman,11
2343,1414,french,Norwegian,7
2344,1414,french,Nzima,1
2345,1414,french,Occitan,438
2346,1414,french,Ojibwe,0
2347,1414,french,Old English,1
2348,1414,french,Old French,5
2349,1414,french,Old Frisian,1
2350,1414,french,Old High German,1
2351,1414,french,Old Italian,2
2352,1414,french,Old Norse,12
2353,1414,french,Old Northern French,2
2354,1414,french,Old Occitan,61
2355,1414,french,Old Provenal,2
2356,1414,french,Old Tupi,5
2357,1414,french,Ottoman Turkish,16
2358,1414,french,Pali,1
2359,1414,french,Persian,9
2360,1414,french,Picard,4
2361,1414,french,Piedmontese,1
2362,1414,french,Polish,19
2363,1414,french,Portuguese,39
2364,1414,french,ProtoCeltic,2
2365,1414,french,Provenal,11
2366,1414,french,Punjabi,1
2367,1414,french,Quechua,1
2368,1414,french,Renaissance Latin,1
2369,1414,french,Romagnol,1
2370,1414,french,Romani,14
2371,1414,french,Romanian,24
2372,1414,french,Romansch,1
2373,1414,french,Russian,59
2374,1414,french,Runion Creole French,2
2375,1414,french,Sanskrit,2
2376,1414,french,Scottish Gaelic,1
2377,1414,french,SerboCroatian,3
2378,1414,french,Sinte Romani,1
2379,1414,french,Slovak,2
2380,1414,french,Somali,1
2381,1414,french,Soninke,3
2382,1414,french,Spanish,175
2383,1414,french,Sundanese,1
2384,1414,french,Swahili,5
2385,1414,french,Swedish,7
2386,1414,french,Tahitian,2
2387,1414,french,Tashelhit,2
2388,1414,french,Tano,1
2389,1414,french,Telugu,1
2390,1414,french,Tibetan,2
2391,1414,french,Translingual,9
2392,1414,french,Tuareg,1
2393,1414,french,Tunisian Arabic,1
2394,1414,french,Tupian languages,1
2395,1414,french,Turkish,7
2396,1414,french,Ukrainian,3
2397,1414,french,Urdu,1
2398,1414,french,Uyghur,2
2399,1414,french,Valencian,1
2400,1414,french,Venetian,3
2401,1414,french,Vietnamese,39
2402,1414,french,Vulgar Latin,5
2403,1414,french,Walloon,5
2404,1414,french,Wolof,6
2405,1414,french,Wyandot,1
2406,1414,french,Yaka,1
2407,1414,french,Yiddish,2
2408,1414,french,Yoruba,1
2409,1417,friulian,Frankish,1
2410,1417,friulian,French,1
2411,1417,friulian,Italian,4
2412,1417,friulian,Late Latin,1
2413,1417,friulian,Latin,27
2414,1417,friulian,Lombardic,1
2415,1417,friulian,Medieval Latin,2
2416,1417,friulian,ProtoAlbanian,1
2417,1417,friulian,Slovene,5
2418,1417,friulian,Spanish,1
2419,1417,friulian,Venetian,1
2420,1418,fula,Arabic,44
2421,1418,fula,Bambara,4
2422,1418,fula,French,6
2423,1418,fula,Hausa,3
2424,1418,fula,Mande languages,1
2425,1418,fula,Mandinka,2
2426,1418,fula,Soninke,1
2427,1418,fula,Susu,1
2428,1418,fula,Western Mande languages,1
2429,1444,gagauz,Ancient Greek,2
2430,1444,gagauz,Arabic,3
2431,1444,gagauz,Aromanian,1
2432,1444,gagauz,Greek,1
2433,1444,gagauz,Ottoman Turkish,1
2434,1444,gagauz,Persian,2
2435,1444,gagauz,Romanian,2
2436,1444,gagauz,Russian,6
2437,1444,gagauz,Turkish,1
2438,1451,galibi carib,Old Tupi,1
2439,1453,galician,a preRoman substrate of Iberia,8
2440,1453,galician,Ancient Greek,11
2441,1453,galician,Andalusian Arabic,15
2442,1453,galician,Arabic,26
2443,1453,galician,Asturian,2
2444,1453,galician,Basque,3
2445,1453,galician,Catalan,18
2446,1453,galician,Classical Nahuatl,1
2447,1453,galician,Ecclesiastical Latin,11
2448,1453,galician,English,41
2449,1453,galician,French,108
2450,1453,galician,German,4
2451,1453,galician,Germanic languages,3
2452,1453,galician,Gothic,4
2453,1453,galician,Iberian,1
2454,1453,galician,Irish,1
2455,1453,galician,Italian,33
2456,1453,galician,Japanese,4
2457,1453,galician,Korean,1
2458,1453,galician,Late Latin,49
2459,1453,galician,Latin,482
2460,1453,galician,Leonese,2
2461,1453,galician,Malay,1
2462,1453,galician,Medieval Latin,29
2463,1453,galician,Middle English,4
2464,1453,galician,Middle French,11
2465,1453,galician,Middle High German,3
2466,1453,galician,Mozarabic,2
2467,1453,galician,Neapolitan,1
2468,1453,galician,New Latin,7
2469,1453,galician,Occitan,8
2470,1453,galician,Old Catalan,2
2471,1453,galician,Old English,1
2472,1453,galician,Old French,215
2473,1453,galician,Old Leonese,2
2474,1453,galician,Old Norse,1
2475,1453,galician,Old Northern French,2
2476,1453,galician,Old Occitan,54
2477,1453,galician,Old Spanish,19
2478,1453,galician,Portuguese,8
2479,1453,galician,ProtoGermanic,1
2480,1453,galician,Scottish Gaelic,1
2481,1453,galician,Sicilian,1
2482,1453,galician,Spanish,80
2483,1453,galician,Tagalog,1
2484,1453,galician,Venetian,1
2485,1455,gallo,Latin,1
2486,1456,gallurese,Catalan,2
2487,1456,gallurese,Italian,3
2488,1456,gallurese,Romance languages,1
2489,1458,gamale kham,Nepali,9
2490,1460,gamilaraay,English,7
2491,1465,gandhari,Ancient Greek,1
2492,1465,gandhari,Bactrian,1
2493,1465,gandhari,Iranian languages,1
2494,1465,gandhari,Parthian,1
2495,1465,gandhari,ProtoSaka,29
2496,1465,gandhari,Scythian languages,15
2497,1471,garhwali,Classical Persian,1
2498,1471,garhwali,Sanskrit,1
2499,1472,garifuna,French,4
2500,1472,garifuna,Galibi Carib,3
2501,1473,garo,Assamese,9
2502,1473,garo,Bengali,72
2503,1473,garo,Sanskrit,1
2504,1477,gaulish,Latin,2
2505,1498,ge'ez,Ancient Greek,10
2506,1498,ge'ez,Arabic,23
2507,1498,ge'ez,Aramaic,17
2508,1498,ge'ez,Cushitic languages,3
2509,1498,ge'ez,Hebrew,2
2510,1498,ge'ez,Sabaean,2
2511,1507,georgian,Abkhaz,1
2512,1507,georgian,Ancient Greek,34
2513,1507,georgian,Arabic,64
2514,1507,georgian,Armenian,71
2515,1507,georgian,Armenian languages,5
2516,1507,georgian,Azerbaijani,6
2517,1507,georgian,Byzantine Greek,1
2518,1507,georgian,Chinese,0
2519,1507,georgian,Circassian languages,1
2520,1507,georgian,Classical Persian,1
2521,1507,georgian,Digor,1
2522,1507,georgian,Dutch,3
2523,1507,georgian,English,142
2524,1507,georgian,French,24
2525,1507,georgian,German,9
2526,1507,georgian,Greek,5
2527,1507,georgian,Hebrew,3
2528,1507,georgian,Hungarian,1
2529,1507,georgian,Iranian languages,22
2530,1507,georgian,Italian,8
2531,1507,georgian,Japanese,1
2532,1507,georgian,Kazakh,1
2533,1507,georgian,Late Latin,1
2534,1507,georgian,Latin,19
2535,1507,georgian,Malay,1
2536,1507,georgian,Middle Armenian,7
2537,1507,georgian,Middle Georgian,1
2538,1507,georgian,Middle Persian,5
2539,1507,georgian,Mingrelian,30
2540,1507,georgian,Northeast Caucasian languages,2
2541,1507,georgian,Old Armenian,59
2542,1507,georgian,Old Georgian,4
2543,1507,georgian,Ossetian,4
2544,1507,georgian,Ottoman Turkish,27
2545,1507,georgian,Persian,66
2546,1507,georgian,Russian,199
2547,1507,georgian,Spanish,1
2548,1507,georgian,substrate languages,2
2549,1507,georgian,Translingual,2
2550,1507,georgian,Turkic languages,2
2551,1507,georgian,Turkish,15
2552,1507,georgian,Ukrainian,1
2553,1507,georgian,West Frisian,1
2554,1510,german,Afrikaans,11
2555,1510,german,Albanian,3
2556,1510,german,Alemannic German,20
2557,1510,german,American English,2
2558,1510,german,Ancient Greek,127
2559,1510,german,Arabic,43
2560,1510,german,Aramaic,1
2561,1510,german,Bambara,1
2562,1510,german,Bavarian,14
2563,1510,german,Belarusian,2
2564,1510,german,Biblical Hebrew,5
2565,1510,german,Bulgarian,2
2566,1510,german,Catalan,2
2567,1510,german,Central Franconian,10
2568,1510,german,Central Kurdish,1
2569,1510,german,Chinese,1
2570,1510,german,Czech,15
2571,1510,german,Danish,10
2572,1510,german,Dutch,83
2573,1510,german,East Central German,2
2574,1510,german,Ecclesiastical Latin,6
2575,1510,german,English,1038
2576,1510,german,Esperanto,0
2577,1510,german,Faroese,1
2578,1510,german,Finnish,2
2579,1510,german,French,1377
2580,1510,german,Geez,1
2581,1510,german,Georgian,2
2582,1510,german,German Low German,140
2583,1510,german,Gottscheerish,1
2584,1510,german,Greek,3
2585,1510,german,Guaran,3
2586,1510,german,Hadza,2
2587,1510,german,Hawaiian,1
2588,1510,german,Hebrew,33
2589,1510,german,Herero,1
2590,1510,german,Hindi,6
2591,1510,german,Hungarian,24
2592,1510,german,Icelandic,4
2593,1510,german,Indonesian,1
2594,1510,german,Inuktitut,1
2595,1510,german,Irish,1
2596,1510,german,Italian,245
2597,1510,german,Japanese,24
2598,1510,german,Korean,2
2599,1510,german,Klsch,1
2600,1510,german,Ladin,1
2601,1510,german,Late Latin,55
2602,1510,german,Latin,991
2603,1510,german,Latvian,2
2604,1510,german,Lithuanian,1
2605,1510,german,Lombard,2
2606,1510,german,Low German,72
2607,1510,german,Lower Sorbian,2
2608,1510,german,Luxembourgish,1
2609,1510,german,Malay,5
2610,1510,german,Mandarin,2
2611,1510,german,Marshallese,3
2612,1510,german,Medieval Latin,58
2613,1510,german,Middle Dutch,11
2614,1510,german,Middle French,17
2615,1510,german,Middle High German,7
2616,1510,german,Middle Low German,181
2617,1510,german,Min Nan,1
2618,1510,german,New Latin,47
2619,1510,german,Norwegian,4
2620,1510,german,Norwegian Bokml,1
2621,1510,german,Old Dutch,0
2622,1510,german,Old French,3
2623,1510,german,Old High German,2
2624,1510,german,Old Italian,1
2625,1510,german,Old Norse,6
2626,1510,german,Old Polish,1
2627,1510,german,Old Prussian,5
2628,1510,german,Old Tupi,3
2629,1510,german,Ottoman Turkish,8
2630,1510,german,Persian,7
2631,1510,german,Plautdietsch,1
2632,1510,german,Polish,26
2633,1510,german,Portuguese,13
2634,1510,german,Quechua,2
2635,1510,german,Quenya,1
2636,1510,german,RhaetoRomance languages,1
2637,1510,german,Rhine Franconian,1
2638,1510,german,Romani,6
2639,1510,german,Romanian,2
2640,1510,german,Romansch,1
2641,1510,german,Russian,70
2642,1510,german,Rusyn,1
2643,1510,german,Sanskrit,7
2644,1510,german,Silesian,1
2645,1510,german,Slavic languages,6
2646,1510,german,Slovak,1
2647,1510,german,Slovene,6
2648,1510,german,South Slavic languages,1
2649,1510,german,Spanish,60
2650,1510,german,Sukuma,1
2651,1510,german,Swabian,1
2652,1510,german,Swahili,4
2653,1510,german,Swedish,17
2654,1510,german,Switzerland French,1
2655,1510,german,Tamil,1
2656,1510,german,Telugu,1
2657,1510,german,Tibetan,1
2658,1510,german,Translingual,1
2659,1510,german,Turkish,13
2660,1510,german,Ukrainian,1
2661,1510,german,Upper Saxon,1
2662,1510,german,Upper Sorbian,3
2663,1510,german,Urdu,3
2664,1510,german,Venetian,1
2665,1510,german,Volapk,1
2666,1510,german,Vulgar Latin,2
2667,1510,german,Welsh,2
2668,1510,german,West Frisian,1
2669,1510,german,West Slavic languages,2
2670,1510,german,Yiddish,54
2671,1510,german,Zulu,1
2672,1511,german low german,Danish,3
2673,1511,german low german,French,3
2674,1511,german low german,German,1
2675,1511,german low german,Kashubian,2
2676,1511,german low german,Old Prussian,1
2677,1511,german low german,Polish,2
2678,1511,german low german,West Slavic languages,1
2679,1511,german low german,Yiddish,1
2680,1527,gilbertese,English,2
2681,1541,gojri,Classical Persian,12
2682,1545,golin,English,1
2683,1546,gondi,Sanskrit,1
2684,1547,gong,Thai,5
2685,1551,gorontalo,Malay,1
2686,1553,gothic,Ancient Greek,108
2687,1553,gothic,Celtic languages,2
2688,1553,gothic,Gaulish,1
2689,1553,gothic,Koine Greek,13
2690,1553,gothic,Late Latin,2
2691,1553,gothic,Latin,38
2692,1553,gothic,ProtoSlavic,2
2693,1553,gothic,Vulgar Latin,3
2694,1554,gottscheerish,Slovene,4
2695,1559,greek,Afrikaans,1
2696,1559,greek,Albanian,12
2697,1559,greek,Ancient Greek,142
2698,1559,greek,Arabic,6
2699,1559,greek,Armenian,2
2700,1559,greek,Azerbaijani,1
2701,1559,greek,Byzantine Greek,1
2702,1559,greek,Catalan,1
2703,1559,greek,Coptic,1
2704,1559,greek,Dutch,1
2705,1559,greek,Egyptian Arabic,21
2706,1559,greek,English,165
2707,1559,greek,Esperanto,1
2708,1559,greek,Finnish,1
2709,1559,greek,French,262
2710,1559,greek,German,17
2711,1559,greek,Greek,0
2712,1559,greek,Hebrew,2
2713,1559,greek,Italian,180
2714,1559,greek,Japanese,3
2715,1559,greek,Koine Greek,9
2716,1559,greek,Late Latin,2
2717,1559,greek,Latin,31
2718,1559,greek,Macedonian,1
2719,1559,greek,Medieval Latin,2
2720,1559,greek,Neapolitan,2
2721,1559,greek,New Latin,4
2722,1559,greek,Old Tupi,1
2723,1559,greek,Ottoman Turkish,118
2724,1559,greek,Persian,1
2725,1559,greek,Portuguese,2
2726,1559,greek,ProtoSlavic,2
2727,1559,greek,Romanian,1
2728,1559,greek,Russian,5
2729,1559,greek,Sanskrit,3
2730,1559,greek,SerboCroatian,1
2731,1559,greek,Sicilian,1
2732,1559,greek,Slavic languages,1
2733,1559,greek,South Slavic languages,1
2734,1559,greek,Spanish,13
2735,1559,greek,Turkish,35
2736,1559,greek,Venetian,28
2737,1559,greek,Vulgar Latin,3
2738,1562,greenlandic,Danish,290
2739,1562,greenlandic,English,1
2740,1562,greenlandic,Faroese,0
2741,1562,greenlandic,French,1
2742,1562,greenlandic,Old Norse,2
2743,1572,guaraní,Portuguese,1
2744,1572,guaraní,Spanish,1
2745,1580,guerrero amuzgo,Spanish,8
2746,1581,guerrero nahuatl,Spanish,2
2747,1587,guinea-bissau creole,Portuguese,2
2748,1587,guinea-bissau creole,Spanish,2
2749,1590,gujarati,Arabic,19
2750,1590,gujarati,Ardhamagadhi Prakrit,5
2751,1590,gujarati,Assamese,2
2752,1590,gujarati,Balinese,2
2753,1590,gujarati,Bengali,2
2754,1590,gujarati,Braj,1
2755,1590,gujarati,Classical Persian,3
2756,1590,gujarati,Classical Sanskrit,7
2757,1590,gujarati,Dhivehi,2
2758,1590,gujarati,English,26
2759,1590,gujarati,French,0
2760,1590,gujarati,Haryanvi,1
2761,1590,gujarati,Hindi,18
2762,1590,gujarati,Japanese,3
2763,1590,gujarati,Maithili,1
2764,1590,gujarati,Malay,2
2765,1590,gujarati,Malayalam,2
2766,1590,gujarati,Manipuri,1
2767,1590,gujarati,Marathi,8
2768,1590,gujarati,Middle Persian,1
2769,1590,gujarati,Pali,1
2770,1590,gujarati,Persian,130
2771,1590,gujarati,Portuguese,27
2772,1590,gujarati,Sanskrit,393
2773,1590,gujarati,Sikkimese,1
2774,1590,gujarati,Swahili,13
2775,1590,gujarati,Tamil,1
2776,1590,gujarati,Tibetan,2
2777,1590,gujarati,Urdu,9
2778,1590,gujarati,Welsh,1
2779,1594,gulf arabic,Arabic,9
2780,1594,gulf arabic,English,50
2781,1594,gulf arabic,French,9
2782,1594,gulf arabic,Hindi,9
2783,1594,gulf arabic,Italian,1
2784,1594,gulf arabic,Japanese,1
2785,1594,gulf arabic,Kipchak,1
2786,1594,gulf arabic,Ottoman Turkish,12
2787,1594,gulf arabic,Persian,43
2788,1594,gulf arabic,Russian,1
2789,1594,gulf arabic,Turkish,1
2790,1594,gulf arabic,Urdu,5
2791,1599,gun,Yoruba,4
2792,1617,guugu yimidhirr,English,3
2793,1636,hadza,Sukuma,2
2794,1639,haida,Tlingit,1
2795,1642,haitian creole,English,5
2796,1642,haitian creole,French,11
2797,1642,haitian creole,Yoruba,1
2798,1645,hajong,Assamese,8
2799,1645,hajong,Early Assamese,1
2800,1646,hakka,Hokkien,2
2801,1646,hakka,Japanese,11
2802,1646,hakka,Min Nan,0
2803,1654,hani,Chinese,1
2804,1658,harari,Arabic,10
2805,1658,harari,Cushitic languages,2
2806,1658,harari,Geez,1
2807,1658,harari,Oromo,2
2808,1658,harari,Somali,1
2809,1667,hassaniya,French,1
2810,1670,hausa,Arabic,483
2811,1670,hausa,BenueCongo languages,1
2812,1670,hausa,Berber languages,7
2813,1670,hausa,Dazaga,1
2814,1670,hausa,English,153
2815,1670,hausa,French,25
2816,1670,hausa,Fula,13
2817,1670,hausa,Kanuri,41
2818,1670,hausa,Mande languages,1
2819,1670,hausa,Nupe,5
2820,1670,hausa,Saharan languages,1
2821,1670,hausa,Songhay languages,4
2822,1670,hausa,Tamasheq,1
2823,1670,hausa,Tayert,1
2824,1670,hausa,Tuareg,21
2825,1670,hausa,Yoruba,17
2826,1676,hawaiian,Ancient Greek,9
2827,1676,hawaiian,Cantonese,6
2828,1676,hawaiian,English,182
2829,1676,hawaiian,French,0
2830,1676,hawaiian,Hebrew,2
2831,1676,hawaiian,Ilocano,2
2832,1676,hawaiian,Inuvialuktun,2
2833,1676,hawaiian,Latin,2
2834,1676,hawaiian,Maori,4
2835,1676,hawaiian,Portuguese,4
2836,1676,hawaiian,ProtoPolynesian,1
2837,1676,hawaiian,Sinitic languages,1
2838,1676,hawaiian,Spanish,4
2839,1676,hawaiian,Tahitian,1
2840,1676,hawaiian,Tongan,1
2841,1677,hawaiian creole,English,7
2842,1677,hawaiian creole,Hawaiian,7
2843,1677,hawaiian creole,Ilocano,1
2844,1677,hawaiian creole,Japanese,2
2845,1681,hebrew,Afrikaans,1
2846,1681,hebrew,Akkadian,17
2847,1681,hebrew,Ancient Greek,51
2848,1681,hebrew,Arabic,85
2849,1681,hebrew,Aramaic,90
2850,1681,hebrew,Armenian,2
2851,1681,hebrew,Azerbaijani,1
2852,1681,hebrew,Belarusian,1
2853,1681,hebrew,Chinese,1
2854,1681,hebrew,Classical Syriac,1
2855,1681,hebrew,Dutch,2
2856,1681,hebrew,Egyptian,15
2857,1681,hebrew,English,232
2858,1681,hebrew,French,17
2859,1681,hebrew,Geez,1
2860,1681,hebrew,German,24
2861,1681,hebrew,Greek,1
2862,1681,hebrew,Iranian languages,1
2863,1681,hebrew,Iraqi Arabic,1
2864,1681,hebrew,Italian,12
2865,1681,hebrew,Japanese,10
2866,1681,hebrew,Jewish Babylonian Aramaic,11
2867,1681,hebrew,JudeoArabic,2
2868,1681,hebrew,Ladino,1
2869,1681,hebrew,Late Egyptian,1
2870,1681,hebrew,Late Latin,1
2871,1681,hebrew,Latin,22
2872,1681,hebrew,Malay,1
2873,1681,hebrew,Middle French,1
2874,1681,hebrew,Middle Iranian,1
2875,1681,hebrew,Middle Persian,2
2876,1681,hebrew,Moroccan Arabic,2
2877,1681,hebrew,New Latin,3
2878,1681,hebrew,North Levantine Arabic,1
2879,1681,hebrew,Old Iranian,1
2880,1681,hebrew,Old Persian,5
2881,1681,hebrew,Ottoman Turkish,1
2882,1681,hebrew,Persian,13
2883,1681,hebrew,Philistine,3
2884,1681,hebrew,Phoenician,1
2885,1681,hebrew,Pitjantjatjara,1
2886,1681,hebrew,Polish,2
2887,1681,hebrew,Russian,25
2888,1681,hebrew,South Levantine Arabic,4
2889,1681,hebrew,Spanish,8
2890,1681,hebrew,substrate languages,2
2891,1681,hebrew,Ugaritic,1
2892,1681,hebrew,Undetermined,0
2893,1681,hebrew,Yemeni Arabic,1
2894,1681,hebrew,Yiddish,40
2895,1691,higaonon,Malay,2
2896,1691,higaonon,Spanish,3
2897,1693,highland popoluca,Nahuan languages,6
2898,1693,highland popoluca,Spanish,14
2899,1694,highland puebla nahuatl,Spanish,8
2900,1695,highland totonac,Highland Puebla Nahuatl,1
2901,1695,highland totonac,Nahuan languages,2
2902,1695,highland totonac,Spanish,5
2903,1696,hijazi arabic,Ancient Greek,2
2904,1696,hijazi arabic,Arabic,50
2905,1696,hijazi arabic,Cantonese,1
2906,1696,hijazi arabic,Central Atlas Tamazight,1
2907,1696,hijazi arabic,Coptic,1
2908,1696,hijazi arabic,Danish,1
2909,1696,hijazi arabic,Egyptian Arabic,5
2910,1696,hijazi arabic,English,45
2911,1696,hijazi arabic,French,51
2912,1696,hijazi arabic,German,1
2913,1696,hijazi arabic,Greek,1
2914,1696,hijazi arabic,Italian,19
2915,1696,hijazi arabic,Japanese,2
2916,1696,hijazi arabic,Kanuri,1
2917,1696,hijazi arabic,Kipchak,1
2918,1696,hijazi arabic,Latin,2
2919,1696,hijazi arabic,Malay,2
2920,1696,hijazi arabic,Middle Persian,1
2921,1696,hijazi arabic,Ottoman Turkish,15
2922,1696,hijazi arabic,Persian,18
2923,1696,hijazi arabic,Russian,2
2924,1696,hijazi arabic,Spanish,2
2925,1696,hijazi arabic,Turkish,9
2926,1696,hijazi arabic,Venetian,1
2927,1696,hijazi arabic,Vietnamese,1
2928,1697,hiligaynon,Basque,1
2929,1697,hiligaynon,Cebuano,2
2930,1697,hiligaynon,English,1
2931,1697,hiligaynon,Hokkien,3
2932,1697,hiligaynon,Malay,6
2933,1697,hiligaynon,Sanskrit,1
2934,1697,hiligaynon,Spanish,231
2935,1697,hiligaynon,Tagalog,3
2936,1700,hindi,Ancient Greek,2
2937,1700,hindi,Arabic,475
2938,1700,hindi,Aramaic,1
2939,1700,hindi,Assamese,4
2940,1700,hindi,Baluchi,2
2941,1700,hindi,Bazigar,1
2942,1700,hindi,Bengali,14
2943,1700,hindi,Bhojpuri,2
2944,1700,hindi,Braj,4
2945,1700,hindi,Burmese,1
2946,1700,hindi,Catalan,1
2947,1700,hindi,Chagatai,6
2948,1700,hindi,Chinese,9
2949,1700,hindi,Classical Persian,263
2950,1700,hindi,Classical Sanskrit,39
2951,1700,hindi,Dhivehi,2
2952,1700,hindi,Dogri,1
2953,1700,hindi,Dravidian languages,4
2954,1700,hindi,English,726
2955,1700,hindi,French,10
2956,1700,hindi,Gujarati,16
2957,1700,hindi,Gulf Arabic,1
2958,1700,hindi,Haryanvi,1
2959,1700,hindi,Hebrew,11
2960,1700,hindi,Indonesian,3
2961,1700,hindi,Italian,2
2962,1700,hindi,Japanese,12
2963,1700,hindi,Javanese,2
2964,1700,hindi,Kannada,6
2965,1700,hindi,Kashmiri,1
2966,1700,hindi,Khasi,1
2967,1700,hindi,Konkani,3
2968,1700,hindi,Korean,3
2969,1700,hindi,Latin,1
