,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label,label_bin,DNN_logits,mbert_cos,xlm_cos,ass_bert_mbert_cos,indic_bert_cos,muril_cos,mbertxlm,mbertass_bert,mbertindic_bert,mbertmuril,xlmmbert,xlmass_bert,xlmindic_bert,xlmmuril,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,indic_bertmbert,indic_bertxlm,indic_bertass_bert,indic_bertmuril,murilmbert,murilxlm,murilass_bert,murilindic_bert,mbert_src_assbert_trg
318,318,318,318,318,161,161,জাযাকাল্লাহু খাইরান,ধন্যবাদ,d͡ʑad͡zakallaɦu kʰairan̪,dʰɔnzɔbad,Zayakallahu Khairan,Thanks,0.875,0.823529411764706,0.525735294117647,0.583333333333333,4.63235294117647,0.583333333333333,17,Bengali,Bengali,synonym,0,-28.827396,0.858018577098846,0.787671804428101,0.431668728590012,0.985155880451202,0.996132254600525,0.8198192,-0.033140473,0.99102086,0.99743384,0.8585566,-0.03462479,0.98521525,0.99614877,0.955278,0.90115315,0.9992194,0.9994948,0.9808724,0.95945096,-0.03700772,0.9992493,0.9983112,0.99602854,-0.03692796,0.99998224,-0.029609162
320,320,320,320,320,288,288,লাউ,চান্দ,lau,sandɔ,Lau,Chand,0.8,0.6,0.416666666666667,0.45,3.7,0.45,4,Bengali,Bengali,random,0,-12.667146,0.782981336116791,0.592007756233215,0.483436107635498,0.999473452568054,0.997884333133698,0.61455894,-0.034073185,0.9994818,0.99814844,0.78308684,-0.033660494,0.9994743,0.99788636,0.97839916,0.9523678,0.99960846,0.99992096,0.9965673,0.99354994,-0.037074313,0.9999762,0.99705344,0.9978343,-0.036925472,0.9998918,0.053664617
322,322,322,322,322,44,44,কালি,মিছা,kali,misa,yesterday,lie,1,0.5,0.145833333333333,0.145833333333333,2.375,0.145833333333333,4,Bengali,Bengali,random,0,-7.229723,0.92655086517334,0.693682670593262,0.456331193447113,0.995077133178711,0.999653697013855,0.80008566,-0.03455215,0.9973185,0.999828,0.9265443,-0.032302562,0.99509144,0.9996549,0.9841904,0.9504778,0.9997089,0.9999103,0.9922458,0.9886041,-0.036341324,0.999854,0.99844956,0.9981911,-0.03709263,0.9999567,0.032469615
323,323,323,323,323,10,10,অবতার,অৱতাৰ,obt̪ar,ɔwtaɹ,Avatar,The incarnation,0.666666666666667,0.2,0.108333333333333,0.125,2.2,0.108333333333333,2,Bengali,Bengali,loan,1,5.7932277,0.836594462394714,0.560019969940185,0.482234477996826,0.997911989688873,0.999906897544861,0.648261,-0.03329628,0.9984051,0.9997765,0.83666337,-0.03397067,0.99791765,0.99990726,0.9648959,0.91394746,0.9996979,0.99987763,0.9927873,0.9834066,-0.036596324,0.99996656,0.9983243,0.9983647,-0.037068743,0.9999469,0.07059419
324,324,324,324,324,115,115,টাং,সাগৰ,ʈaŋ,xagɔɹɔ,Tang,sea,0.833333333333333,0.8,0.45,0.5,4.45,0.491666666666667,3,Bengali,Bengali,random,0,-6.7976265,0.883564889431,0.673114359378815,0.514919996261597,0.996392011642456,0.998607456684112,0.72324485,-0.030774545,0.9975647,0.99901015,0.88359696,-0.031273417,0.99639404,0.9986082,0.9736624,0.95612043,0.9998759,0.9998804,0.9939369,0.9831441,-0.037831828,0.99994797,0.99857783,0.99786675,-0.03697758,0.99996454,-0.012528922
326,326,326,326,326,264,264,মুঠি,মুঠ,muʈʰi,mutʰ,Fist,total,0.4,0.25,0.234375,0.260416666666667,1.9375,0.260416666666667,1,Bengali,Bengali,loan,1,4.029628,0.964831352233887,0.904489815235138,0.461321115493774,0.999180436134338,0.999267995357513,0.9552472,-0.0334509,0.99962485,0.999596,0.96491605,-0.032908514,0.99918365,0.9992711,0.9927035,0.96140945,0.99979734,0.99992704,0.998524,0.99606794,-0.03685254,0.9999583,0.99860436,0.99788,-0.036996923,0.99996215,0.022781055
327,327,327,327,327,228,228,প্রধান,বাঘ,prɔd̪ʱan̪,bagʱ,Chief,Tiger,0.888888888888889,0.666666666666667,0.600694444444444,0.673611111111111,4.875,0.673611111111111,5,Bengali,Bengali,synonym,0,-11.470108,0.57467383146286,0.66223680973053,0.540129840373993,0.999871373176575,0.999044835567474,0.68083704,-0.045568347,0.99988866,0.99928486,0.5759605,-0.045954056,0.9998714,0.9990477,0.95469683,0.9230439,0.9999201,0.9996978,0.9958986,0.9939187,-0.03701253,0.9999916,0.9982406,0.9976854,-0.03704857,0.99996316,0.055674054
328,328,328,328,328,190,190,কুসুম,পুষ্প,kuʃum,puxpɔ,Kusum,Flowers,0.8,0.8,0.204166666666667,0.225,3.875,0.204166666666667,4,Bengali,Bengali,synonym,0,-13.754498,0.930166304111481,0.6579749584198,0.425994783639908,0.999805748462677,0.999813377857208,0.8333256,-0.027459627,0.999632,0.9994408,0.9302726,-0.027649077,0.99980557,0.9998146,0.98152065,0.97082055,0.9999243,0.9999153,0.9983716,0.9977116,-0.03668484,0.9999926,0.9983591,0.9984091,-0.03707072,0.99994767,0.00030809548
330,330,330,330,330,125,125,জীবন,জল,d͡ʑibɔn̪ɔ,zɔlɔ,Life,Water,0.777777777777778,0.666666666666667,0.354166666666667,0.388888888888889,3.14583333333333,0.385416666666667,3,Bengali,Bengali,synonym,0,-8.847853,0.893308758735657,0.66908586025238,0.432895034551621,0.998291552066803,0.999419629573822,0.67480934,-0.038602814,0.9981595,0.9997096,0.89357424,-0.036345117,0.99829304,0.9994226,0.96988124,0.9246421,0.999815,0.9998442,0.9968024,0.9925934,-0.037059408,0.999986,0.9982904,0.9978189,-0.037013687,0.99996084,0.1108697
331,331,331,331,331,224,224,ঘণ্টা,বেল,gʱɔnʈa,bɛl,The bell,Bell,1,1,0.416666666666667,0.479166666666667,6.09375,0.442708333333333,5,Bengali,Bengali,synonym,0,-15.02336,0.864838063716888,0.494726628065109,0.440021395683289,0.99861079454422,0.999914944171906,0.6030563,-0.029529393,0.99802095,0.99981004,0.86531377,-0.03021799,0.99860907,0.9999146,0.9883101,0.9589549,0.9999028,0.9999254,0.9964209,0.99262416,-0.03708545,0.9999833,0.9983829,0.9983521,-0.037076432,0.9999491,-0.020788956
333,333,333,333,333,247,247,মা,মাতা,ma,mata,Mom,Mother,0.5,0.5,0.453125,0.5,3.625,0.5,2,Bengali,Bengali,synonym,0,-8.256739,0.870903372764587,0.790998101234436,0.496933370828628,0.999616801738739,0.999185144901275,0.82377714,-0.033933498,0.9997389,0.9989887,0.87139946,-0.034469202,0.9996181,0.99918836,0.97146326,0.90225434,0.9997084,0.99991,0.9987452,0.9970915,-0.037125148,0.9999902,0.9984545,0.997808,-0.037048034,0.99996555,0.040464472
334,334,334,334,334,118,118,মাহতাব,চান,maɦt̪ab,san,Mahtab,Want,0.857142857142857,0.666666666666667,0.493055555555556,0.548611111111111,4.4375,0.545138888888889,5,Bengali,Bengali,synonym,0,-14.707036,0.834582388401032,0.562218129634857,0.495340824127197,0.999472320079803,0.996222972869873,0.60648686,-0.032679804,0.999547,0.99701834,0.8346615,-0.032333914,0.99947244,0.9962256,0.9649231,0.927478,0.99990606,0.9999002,0.99766326,0.99694973,-0.037396472,0.9999875,0.998278,0.99652445,-0.03692207,0.99997514,-0.008462636
335,335,335,335,335,209,209,বাজ,বাজ,bad͡ʑ,baz,Lightning,Lightning,0.6,0.333333333333333,0.069444444444444,0.069444444444444,0.916666666666667,0.069444444444444,0,Bengali,Bengali,loan,1,-2.0527964,0.99999988079071,1,0.435195297002792,0.999953925609589,1,0.99071217,-0.036067225,0.99978954,0.9999558,0.9999987,-0.0409426,0.9999542,1.0000001,0.98641014,0.9631338,0.99989617,0.9998456,0.9982972,0.9979205,-0.037412003,0.9999942,0.99837536,0.998392,-0.037105247,0.99994826,0.061027985
337,337,337,337,337,5,5,অগ্নি,খাট,oɡn̪i,kʰat,Fire,Bed,1,0.75,0.411458333333333,0.46875,5.8125,0.4375,5,Bengali,Bengali,random,0,-8.178009,0.84881979227066,0.565620422363281,0.478433698415756,0.998863220214844,0.998872399330139,0.66164374,-0.040343545,0.99952114,0.9991691,0.8490151,-0.0413699,0.99887156,0.9988774,0.98914325,0.9613584,0.9998634,0.99993515,0.99790215,0.99426246,-0.03704703,0.9999736,0.9975141,0.9978214,-0.03705272,0.9999146,0.016443184
338,338,338,338,338,131,131,ডাঙর,দীঘল,ɖaŋɔrɔ,digʱɔlɔ,Strong,long,0.714285714285714,0.166666666666667,0.190972222222222,0.222222222222222,1.70833333333333,0.208333333333333,4,Bengali,Bengali,loan,1,5.493814,0.868691802024841,0.778983354568481,0.445701628923416,0.994918227195739,0.999008536338806,0.7939329,-0.032631457,0.9967694,0.9992528,0.8690976,-0.03377126,0.99494565,0.9990079,0.98250616,0.95850694,0.9996854,0.9997506,0.99479216,0.9887692,-0.036140457,0.99994254,0.99858844,0.9978478,-0.037007023,0.9999632,0.06818735
339,339,339,339,339,96,96,চান,চন্দ্ৰ,t͡ɕan̪,sɔndɹɔ,Want,moon,1,0.666666666666667,0.524305555555556,0.569444444444444,4.41666666666667,0.569444444444444,5,Bengali,Bengali,loan,1,8.107269,0.792164027690887,0.539280831813812,0.491321057081222,0.99977570772171,0.999628663063049,0.59156346,-0.030062327,0.9997748,0.9996616,0.79223716,-0.028986234,0.99977636,0.999629,0.9781846,0.9643035,0.99985445,0.9998641,0.9973694,0.996538,-0.036320016,0.999995,0.9982898,0.9984317,-0.0370613,0.99994427,0.13017373
340,340,340,340,340,32,32,এক,এক,ek,ɛk,One,One,0.5,0,0.020833333333333,0.020833333333333,0.125,0.020833333333333,0,Bengali,Bengali,loan,1,6.163946,0.99999988079071,1,0.397984385490417,0.999135494232178,1,0.99040747,-0.03475055,0.9991184,0.9999601,0.9999995,-0.040337384,0.9991355,0.9999999,0.9712843,0.94567454,0.99970007,0.9999343,0.9965937,0.9871398,-0.036954574,0.9999509,0.99801964,0.99796367,-0.036997586,0.999942,0.010367015
341,341,341,341,341,311,311,সন্ধ্যা,সন্ধিয়া,ʃɔn̪d̪ʱæ,xɔndʰija,Evening,evening,0.75,0.428571428571429,0.294642857142857,0.327380952380952,2.41071428571429,0.324404761904762,2,Bengali,Bengali,loan,1,-19.995968,0.917139410972595,0.817592740058899,0.496548652648926,0.998762786388397,0.999761641025543,0.84629965,-0.02621255,0.9993051,0.9997978,0.91746384,-0.025760692,0.998768,0.9997629,0.98570013,0.9562055,0.99985063,0.99977434,0.99671406,0.9936025,-0.03711055,0.99998564,0.99822664,0.9983535,-0.037064478,0.99994224,0.010337951
342,342,342,342,342,295,295,শাওন,বা,ʃaon̪,ba,Shawn,Or,0.8,0.75,0.510416666666667,0.5625,4.34375,0.557291666666667,3,Bengali,Bengali,random,0,-6.658268,0.901108026504517,0.449478656053543,0.478189200162888,0.997402369976044,0.998874485492706,0.56426543,-0.040128283,0.9987338,0.99954337,0.9012525,-0.044538915,0.9974092,0.9988768,0.98175526,0.97351354,0.99994266,0.99995154,0.99265623,0.98923045,-0.0371005,0.9999307,0.99783033,0.9983568,-0.037043266,0.9999151,-0.01200377
347,347,347,347,347,160,160,নখ,নখ,n̪ɔkʰɔ,nɔkʰɔ,Nails,Nails,0.166666666666667,0,0.010416666666667,0.010416666666667,0.0625,0.010416666666667,0,Bengali,Bengali,loan,1,4.6551456,0.99999988079071,1,0.46188285946846,0.999817669391632,1,0.9892738,-0.047999475,0.99989873,0.9999562,0.9999993,-0.04431929,0.9998201,1.0000001,0.9842443,0.9539256,0.9994622,0.99993557,0.99832183,0.9958275,-0.037564907,0.99998975,0.9983884,0.99839526,-0.0371149,0.99994767,0.08948293
348,348,348,348,348,305,305,শ্রীবৃক্ষ,বান,ʃribɽikkʰɔ,ban,Srivriksha,The flood,0.9,0.777777777777778,0.62962962962963,0.712962962962963,5.48611111111111,0.710648148148148,8,Bengali,Bengali,random,0,-13.847443,0.811815500259399,0.489287316799164,0.517353296279907,0.999322593212128,0.996020615100861,0.5873169,-0.038245372,0.99957687,0.99680173,0.8121227,-0.038484495,0.9993238,0.9960293,0.9651164,0.9460093,0.9998904,0.9999205,0.99771506,0.99360293,-0.036926456,0.99996024,0.9982306,0.9956638,-0.03698343,0.99997985,0.004150791
351,351,351,351,351,221,221,বিষ,বিহ,biʃ,biɦ,Poison,poison,0.333333333333333,0.333333333333333,0.048611111111111,0.055555555555556,0.958333333333333,0.048611111111111,1,Bengali,Bengali,loan,1,4.10883,0.555388987064362,0.698030948638916,0.50043511390686,0.998313128948212,0.99893707036972,0.7621633,-0.035112098,0.9985527,0.99908537,0.5556554,-0.03427789,0.99832505,0.9989333,0.975698,0.9452165,0.99976635,0.9999409,0.9959081,0.9949418,-0.03662971,0.9999525,0.99769187,0.9982123,-0.037069865,0.9999105,0.12847336
352,352,352,352,352,333,333,সিন্ধু,সাগৰ,ʃin̪d̪ʱu,xagɔɹɔ,Indus,sea,1,0.6,0.2,0.216666666666667,3.625,0.2,5,Bengali,Bengali,synonym,0,-11.767622,0.887195289134979,0.658286869525909,0.441581815481186,0.997483134269714,0.999748289585114,0.7358716,-0.031334892,0.9988164,0.99969697,0.88761026,-0.029640477,0.9974922,0.9997512,0.99097466,0.9634954,0.99986434,0.9999143,0.9926892,0.98331976,-0.037732873,0.9999606,0.9982359,0.99835676,-0.037052307,0.99994063,0.05390577
353,353,353,353,353,272,272,মেয়ে,আকাশ,mee̯e,akax,Girl,The sky,1,0.75,0.25,0.28125,5.53125,0.25,5,Bengali,Bengali,random,0,-12.922831,0.836860716342926,0.640668630599976,0.391075968742371,0.999557852745056,0.999607563018799,0.6886146,-0.031648263,0.99969596,0.9997076,0.83723545,-0.032281633,0.9995593,0.99960864,0.9737282,0.9340086,0.99989206,0.99992186,0.99807835,0.99367607,-0.03706364,0.9999866,0.99804455,0.99828106,-0.037100498,0.999937,0.013545592
354,354,354,354,354,271,271,মূল,মূলা,mulɔ,mula,Original,Radish,0.25,0,0.041666666666667,0.041666666666667,0.4375,0.041666666666667,1,Bengali,Bengali,loan,1,3.4044032,0.885701537132263,0.764334857463837,0.409097939729691,0.99525398015976,0.999506413936615,0.7978311,-0.041089848,0.9980233,0.99958694,0.8862326,-0.04320454,0.99532044,0.9995088,0.9847038,0.9593364,0.9998447,0.9999369,0.99159884,0.9825454,-0.036543787,0.9998356,0.9976964,0.9977319,-0.036988925,0.9999318,0.009976675
358,358,358,358,358,262,262,মরা,মৃত্যু,mɔra,mɽitzu,Die,Death,0.833333333333333,0.5,0.375,0.430555555555556,3.625,0.416666666666667,5,Bengali,Bengali,synonym,0,-7.2220025,0.802105903625488,0.52918952703476,0.47699049115181,0.999178469181061,0.999408721923828,0.60043406,-0.0448203,0.999108,0.9995296,0.80235565,-0.043391615,0.99918264,0.9994127,0.971799,0.9111599,0.9998753,0.9998927,0.99763036,0.99562967,-0.03700316,0.9999922,0.99804604,0.9984151,-0.037043482,0.9999274,0.07029712
362,362,362,362,362,198,198,কদীম,প্ৰাচীন,kɔd̪im,pɹasin,Kadim,Ancient,0.833333333333333,0.5,0.246527777777778,0.263888888888889,2.27083333333333,0.260416666666667,6,Bengali,Bengali,synonym,0,-15.131086,0.886434078216553,0.722604274749756,0.442798912525177,0.998634815216064,0.998087465763092,0.75650597,-0.030100936,0.9994247,0.9989534,0.8869197,-0.027885087,0.9986448,0.99811184,0.97244775,0.9453176,0.999506,0.9999281,0.9976904,0.9952363,-0.036193978,0.9999863,0.99853384,0.99726826,-0.036920823,0.99997056,0.033802167
363,363,363,363,363,28,28,উপত্যকা,ভয়,upɔt̪d͡zɔka,bʰɔjɔ,Valley,,0.818181818181818,0.625,0.5,0.552083333333333,4.390625,0.549479166666667,6,Bengali,Bengali,random,0,-14.629789,0.851479828357697,0.659234762191772,0.407317936420441,0.999406099319458,0.999620020389557,0.721453,-0.02877526,0.9994664,0.99976707,0.85191154,-0.02430432,0.99941206,0.9996212,0.9798577,0.9553438,0.9997525,0.99951774,0.996984,0.9965886,-0.0366728,0.9999939,0.9983018,0.99839044,-0.037086003,0.99994445,0.036012582
364,364,364,364,364,172,172,পর্ণ,পাতা,pɔrnɔ,pata,Porn,Leaves,0.8,0.4,0.258333333333333,0.291666666666667,2.7,0.291666666666667,3,Bengali,Bengali,synonym,0,-11.499133,0.869889438152313,0.572348892688751,0.484511941671371,0.998920619487762,0.998934507369995,0.5784969,-0.027167303,0.99962103,0.9993729,0.8702825,-0.025567697,0.9989235,0.9989425,0.9755662,0.9515362,0.9998576,0.99989635,0.9967288,0.9952817,-0.03685446,0.9999894,0.9984933,0.9978743,-0.036973342,0.9999573,0.04107573
366,366,366,366,366,338,338,স্বাতন্ত্র্য,স্বাধীনতা,ʃat̪ɔn̪t̪rd͡zɔ,xadʰinta,Individuality,Freedom,0.785714285714286,0.333333333333333,0.270833333333333,0.300925925925926,2.31944444444444,0.298611111111111,7,Bengali,Bengali,synonym,0,-18.843363,0.713913679122925,0.758251786231995,0.415162622928619,0.998109877109528,0.995676577091217,0.7883053,-0.036133148,0.9992171,0.998182,0.71434295,-0.03713996,0.9981204,0.99571,0.92519635,0.9040961,0.99975944,0.99987674,0.9956295,0.985367,-0.03689018,0.99991095,0.99837446,0.99611694,-0.036898382,0.9999802,0.039070535
371,371,371,371,371,138,138,ধন,টকা,d̪ʱɔn̪ɔ,tɔka,money,Money,0.857142857142857,0.25,0.140625,0.145833333333333,1.78125,0.140625,3,Bengali,Bengali,synonym,0,-10.0391445,0.923395037651062,0.57840096950531,0.52338981628418,0.998841404914856,0.999744117259979,0.645629,-0.039404213,0.9991106,0.9997875,0.92345595,-0.039220046,0.99884284,0.99974424,0.9823756,0.95622873,0.999643,0.9998453,0.99570435,0.9921849,-0.037141986,0.99998736,0.9984175,0.99816495,-0.03710608,0.9999546,0.010482972
372,372,372,372,372,277,277,সংক্রামক রোগ,ৰাষ্ট্ৰ,ʃɔŋkramɔkɔ roɡ,ɹaxtɹɔ,Infectious diseases,The State,0.857142857142857,0.615384615384615,0.543269230769231,0.618589743589744,5.06730769230769,0.600961538461538,11,Bengali,Bengali,synonym,0,-33.327858,0.723886787891388,0.782053649425507,0.478081852197647,0.999206483364105,0.999139726161957,0.7878456,-0.03212139,0.9991604,0.99865746,0.7244624,-0.03299584,0.9992121,0.9991399,0.8461133,0.8322555,0.9996331,0.9998138,0.9969894,0.9920986,-0.036219172,0.99994344,0.99836636,0.99772185,-0.036987916,0.99996054,-0.046305463
374,374,374,374,374,98,98,চাকা,ডিম,t͡ɕaka,dim,The wheel,Eggs,1,0.75,0.369791666666667,0.395833333333333,3.75,0.395833333333333,4,Bengali,Bengali,random,0,-8.052053,0.886409878730774,0.634350597858429,0.523353934288025,0.999218642711639,0.999810039997101,0.70295024,-0.0423978,0.99939406,0.99984187,0.88655484,-0.043788515,0.99921745,0.9998102,0.9851545,0.9483746,0.9996498,0.9999172,0.9981741,0.9938864,-0.037146717,0.9999892,0.99837875,0.99846196,-0.0371209,0.99994653,0.090632096
377,377,377,377,377,19,19,হাড়,অস্থি,ɦaɽ,ɔxtʰi,Bones,Bones,1,1,0.432291666666667,0.5,6.375,0.453125,5,Bengali,Bengali,synonym,0,-12.996876,0.788894712924957,0.668518006801605,0.500447869300842,0.999451756477356,0.99990451335907,0.7192879,-0.03684288,0.99912626,0.9997905,0.7898627,-0.038773064,0.9994564,0.9999048,0.96971524,0.9613929,0.99986124,0.99974453,0.9985587,0.9947861,-0.036894433,0.9999808,0.99836254,0.99840623,-0.037094936,0.99994576,-0.011843929
378,378,378,378,378,229,229,শ্রেষ্ঠ,বাঘ,ʃreʃʈʰɔ,bagʱ,The best,Tiger,1,0.833333333333333,0.638888888888889,0.715277777777778,5.39583333333333,0.711805555555556,7,Bengali,Bengali,synonym,0,-13.795502,0.564035534858704,0.570958614349365,0.492803901433945,0.999617278575897,0.999839305877686,0.6109041,-0.04487527,0.9996859,0.9998403,0.5663086,-0.045948572,0.9996158,0.9998375,0.97999865,0.94263756,0.9998654,0.9998028,0.9955556,0.99560845,-0.037027135,0.9999865,0.99837315,0.9981931,-0.037077207,0.9999534,0.038152672
380,380,380,380,380,321,321,হকীকৎ,সাঁচা,ɦɔkikɔt̪ɔ,xãsa,Really,True,1,0.625,0.5,0.552083333333333,4.3125,0.552083333333333,5,Bengali,Bengali,synonym,0,-24.286934,0.81656801700592,0.534176349639893,0.464439064264298,0.999354362487793,0.996955811977386,0.6373017,-0.031539343,0.9992862,0.9978376,0.8167194,-0.034390308,0.9993545,0.9969595,0.9639737,0.9090586,0.9998106,0.99941564,0.9973902,0.99694073,-0.036417056,0.99998575,0.99803436,0.99771833,-0.036784638,0.999952,-0.042569917
381,381,381,381,381,122,122,সলিল,জল,ʃɔlilɔ,zɔlɔ,Salil,Water,0.5,0.333333333333333,0.322916666666667,0.354166666666667,2.58333333333333,0.354166666666667,3,Bengali,Bengali,synonym,0,-14.186844,0.875139951705933,0.593100965023041,0.524708688259125,0.993335545063019,0.998258292675018,0.66848254,-0.03856598,0.99570906,0.99901384,0.8753697,-0.038024187,0.99336296,0.9982664,0.979129,0.93584657,0.9999006,0.99994385,0.9929608,0.978616,-0.03720625,0.9997252,0.9984462,0.99763834,-0.037008442,0.9999667,-0.010972608
382,382,382,382,382,158,158,ধুমা,ধোঁৱা,d̪ʱuma,dʰʊ̃wa,Smoke,smoke,0.666666666666667,0.25,0.125,0.125,1.8125,0.125,3,Bengali,Bengali,loan,1,3.650461,0.857556223869324,0.620964407920837,0.495742589235306,0.995777904987335,0.996781945228577,0.6977701,-0.035407647,0.9965366,0.9976683,0.8576968,-0.036430337,0.9957882,0.99678975,0.9605441,0.95825523,0.99984765,0.9998338,0.9960382,0.98458755,-0.037511293,0.99988943,0.9968792,0.9971527,-0.036706727,0.99990946,0.032457054
384,384,384,384,384,186,186,পো,চন্দ্ৰ,po,sɔndɹɔ,,moon,1,0.833333333333333,0.638888888888889,0.701388888888889,5.10416666666667,0.697916666666667,6,Bengali,Bengali,random,0,-13.105602,0.767104148864746,0.531108975410461,0.374121576547623,0.999040424823761,0.999673187732696,0.561784,-0.03260176,0.9991585,0.9996887,0.7672801,-0.032070156,0.9990412,0.99967366,0.94438267,0.9161397,0.9998967,0.99985224,0.9964354,0.9937385,-0.03640336,0.99998695,0.9982444,0.9984016,-0.037064668,0.9999439,0.008362358
385,385,385,385,385,11,11,জঠরাগ্নি,অগ্নি,d͡ʑɔʈʰɔraɡn̪i,ɔgni,Gastritis,Fire,0.769230769230769,0.666666666666667,0.599537037037037,0.671296296296296,4.86111111111111,0.671296296296296,4,Bengali,Bengali,synonym,0,-18.494953,0.922326982021332,0.769461452960968,0.448838829994202,0.996050477027893,0.994597494602203,0.8492558,-0.034503378,0.9973503,0.9958136,0.9225626,-0.032004416,0.99606806,0.9946165,0.9744048,0.91360986,0.99969745,0.9997977,0.9949288,0.98663896,-0.0368839,0.99976724,0.99844354,0.9963328,-0.036920182,0.99997866,-0.024502274
