loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
ज़र्रा,اختیار,zərraː,ɒxtjɒr,Zarra,Authority,1.0,0.6666666666666666,0.3333333333333333,0.4097222222222221,5.458333333333333,0.3611111111111111,6,random,Devanagari,Arabic
ज़लज़ला,بی‌میل,zəlzəlaː,bj‌mjl,Zalzala,Unmatched,0.875,0.7142857142857143,0.3601190476190476,0.4047619047619047,3.7857142857142856,0.3869047619047618,7,random,Devanagari,Arabic
ज़हमत,خاموشی,zəɦmət,xɒmvʃj,trouble,darkness,1.0,0.6666666666666666,0.2152777777777777,0.236111111111111,4.0625,0.2152777777777777,6,random,Devanagari,Arabic
ज़हर,بازوبند,zəɦər,bɒzvbnd,Poison,Armband,0.8571428571428571,0.8571428571428571,0.3809523809523809,0.4345238095238095,4.428571428571429,0.4077380952380952,7,random,Devanagari,Arabic
ज़हरीली,یتیم,zəɦriːliː,jtjm,poisonous,orphan,1.0,0.7142857142857143,0.4791666666666666,0.5416666666666666,4.928571428571429,0.5208333333333334,7,random,Devanagari,Arabic
ज़ात,نوکر,zaːt,nvkr,caste,نوکر,1.0,1.0,0.3645833333333333,0.4270833333333333,5.21875,0.40625,4,random,Devanagari,Arabic
ज़ायक़ा,سایه,zaːjqaː,sɒjh,taste,Shadow,0.8571428571428571,0.4,0.2375,0.2583333333333333,2.5,0.2583333333333333,7,random,Devanagari,Arabic
ज़ार,بلبل,zaːr,blbl,Tsar,بلبل,1.0,0.75,0.359375,0.4166666666666666,4.34375,0.3854166666666666,4,random,Devanagari,Arabic
ज़ार-ज़ार,تلخ,zaːrə-zaːr,tlx,tsar-tsar,Bitter,1.0,0.7142857142857143,0.5654761904761905,0.6488095238095237,4.875,0.6339285714285713,9,random,Devanagari,Arabic
ज़ाहिर,رسم,zaːɦir,rsm,obviously,fee,1.0,0.8,0.4666666666666667,0.55,4.9,0.5166666666666667,6,random,Devanagari,Arabic
ज़िंदगानी,درجه,zindɡaːniː,drd͡ʒh,Zindagani,Degree,0.9,0.75,0.5182291666666666,0.578125,4.578125,0.5677083333333334,9,random,Devanagari,Arabic
ज़िंदगी,گورخر,zindɡiː,ɡvrxr,life,Zebra,1.0,0.8333333333333334,0.3229166666666667,0.3888888888888889,4.479166666666667,0.3402777777777778,7,random,Devanagari,Arabic
ज़िंदा,قلم,zindaː,ɣlm,alive,Pen,1.0,1.0,0.4583333333333333,0.5083333333333333,4.45,0.5,6,random,Devanagari,Arabic
ज़िंदाबाद,دامن,zindaːbaːd,dɒmn,alive,Skirt,0.9,0.75,0.4895833333333333,0.5364583333333334,4.4375,0.5364583333333334,9,random,Devanagari,Arabic
ज़िक्र,پیچ,zikrə,pjt͡ʃ,mention,screw,1.0,0.8,0.4375,0.5083333333333334,4.275,0.4916666666666666,6,random,Devanagari,Arabic
ज़िद,تنه,zid,tnh,stubbornness,Body,1.0,0.6666666666666666,0.2083333333333333,0.236111111111111,4.208333333333333,0.2083333333333333,4,random,Devanagari,Arabic
ज़िना,آسان,zinaː,ɒsɒn,zina,Easy,1.0,0.5,0.3541666666666667,0.4166666666666667,4.1875,0.3541666666666667,5,random,Devanagari,Arabic
ज़िम्मेदार,فرزند,zimmedaːr,frznd,responsible,Child,0.8888888888888888,0.875,0.4244791666666667,0.5,4.375,0.4713541666666666,10,random,Devanagari,Arabic
ज़िम्मेदारी,یونان,zimmedaːriː,jvnɒn,responsibility,Greece,1.0,0.8888888888888888,0.4537037037037036,0.5138888888888888,4.458333333333333,0.5046296296296295,11,random,Devanagari,Arabic
ज़िला,ساحل,zilaː,sɒhl,district,the beach,1.0,0.25,0.1770833333333333,0.1979166666666666,2.65625,0.1770833333333333,5,random,Devanagari,Arabic
ज़ीना,شخصیت,ziːnaː,ʃxsjt,zeena,Character,1.0,0.8,0.3416666666666667,0.375,4.7,0.3583333333333333,5,random,Devanagari,Arabic
ज़ीरा,شکر گزار,ziːraː,ʃkr ɡzɒr,cumin,Thank you,1.0,0.5714285714285714,0.4613095238095238,0.5178571428571429,4.696428571428571,0.5119047619047619,8,random,Devanagari,Arabic
ज़ुल्फ़,صاحب,zulfə,sɒhb,swirl,owner,1.0,0.2,0.2708333333333333,0.3,2.45,0.2916666666666666,7,random,Devanagari,Arabic
ज़ेवर,چیز,zevər,t͡ʃjz,jewelry,Thing,1.0,1.0,0.4375,0.5083333333333333,4.225,0.4916666666666667,5,random,Devanagari,Arabic
ज़ेहन,مذهب,zeɦən,mzhb,mind,Religion,1.0,0.8,0.3166666666666667,0.3583333333333333,4.55,0.3375,5,random,Devanagari,Arabic
ज़ोर,دیر,zor,djr,loud,Late,0.6666666666666666,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.625,0.0833333333333333,4,random,Devanagari,Arabic
ज़ोरदार,بهاءالله,zordaːr,bhɒʔɒllh,vigorous,بهاءالله,1.0,0.625,0.3697916666666667,0.4375,4.390625,0.3958333333333333,8,random,Devanagari,Arabic
ज़्यादती,روزمره,zjaːdtiː,rvzmrh,excess,Everyday,1.0,0.8333333333333334,0.21875,0.2708333333333333,5.020833333333333,0.21875,8,random,Devanagari,Arabic
जाँबाज़,دیوار,d͡ʒãːbaːz,djvɒr,brave,Wall,0.8888888888888888,0.6,0.1375,0.1666666666666666,2.25,0.1375,7,random,Devanagari,Arabic
जादू,پاشا,d͡ʒaːduː,pɒʃɒ,Magic,Pasha,1.0,0.25,0.1718749999999999,0.1770833333333333,1.96875,0.1718749999999999,4,random,Devanagari,Arabic
जादूगर,افغانستان,d͡ʒaːduːɡər,ɒfɣɒnstɒn,Magician,Afghanistan,1.0,0.6666666666666666,0.361111111111111,0.4027777777777778,4.166666666666667,0.3819444444444444,9,random,Devanagari,Arabic
जान,نقاشی,d͡ʒaːn,nɣɒʃj,Life,Painting,1.0,0.6,0.475,0.5166666666666666,4.725,0.5166666666666666,5,random,Devanagari,Arabic
जानवर,چشم دید,d͡ʒaːnvər,t͡ʃʃm djd,Animal,Eyes saw,0.8888888888888888,0.8333333333333334,0.1666666666666666,0.2083333333333333,3.208333333333333,0.1666666666666666,7,random,Devanagari,Arabic
जाम,فی صد,d͡ʒaːm,fj sd,Jam,In one hundred,1.0,1.0,0.4010416666666666,0.4479166666666666,4.5625,0.421875,5,random,Devanagari,Arabic
जामा,مشک,d͡ʒaːmaː,mʃk,jama,مشک,0.875,1.0,0.453125,0.5,6.21875,0.4791666666666667,4,random,Devanagari,Arabic
जायज़,فارسی,d͡ʒaːjəz,fɒrsj,justified,Persian,0.875,0.6,0.2375,0.2833333333333333,4.5,0.2375,5,random,Devanagari,Arabic
जायदाद,بین,d͡ʒaːjdaːd,bjn,Property,Among,0.9,0.8333333333333334,0.4965277777777777,0.548611111111111,4.395833333333333,0.5451388888888888,6,random,Devanagari,Arabic
जारी,هَاجَر,d͡ʒaːriː,hæɒd͡ʒær,Ongoing,ه .اجَر,0.875,0.6666666666666666,0.3958333333333333,0.4583333333333333,4.270833333333333,0.4409722222222221,6,random,Devanagari,Arabic
जाली,مغز,d͡ʒaːliː,mɣz,Fake,the brain,1.0,1.0,0.3958333333333333,0.4375,5.6875,0.421875,4,random,Devanagari,Arabic
जासूस,جهاز,d͡ʒaːsuːs,d͡ʒhɒz,Detective,Device,0.6666666666666666,0.4,0.25,0.275,2.525,0.2708333333333333,5,random,Devanagari,Arabic
जाहिल,پروانگی,d͡ʒaːɦil,prvɒŋj,goth,پروانگی,1.0,0.6666666666666666,0.3298611111111111,0.3819444444444444,4.229166666666667,0.3472222222222221,7,random,Devanagari,Arabic
जिगर,خوب‌صورت,d͡ʒiɡər,xvb‌svrt,liver,Beautiful,0.875,0.7142857142857143,0.4017857142857143,0.4464285714285714,4.982142857142857,0.4255952380952381,8,random,Devanagari,Arabic
जिबुती,حکومت,d͡ʒibutiː,hkvmt,Djibouti,Government,0.8888888888888888,0.6666666666666666,0.3020833333333333,0.3402777777777777,4.708333333333333,0.3194444444444445,6,random,Devanagari,Arabic
जुदा,مَعْصُوم,d͡ʒudaː,mæʔْsُvm,parted,infallible,1.0,0.6666666666666666,0.4444444444444444,0.4930555555555555,5.041666666666667,0.4791666666666667,8,random,Devanagari,Arabic
जुदाई,ترانه,d͡ʒudaːiː,trɒnh,separation,Song,1.0,1.0,0.3041666666666667,0.3666666666666667,5.125,0.3041666666666667,5,random,Devanagari,Arabic
जुनून,خوبی,d͡ʒunuːn,xvbj,Passion,are you well,1.0,0.8,0.3874999999999999,0.4333333333333333,5.325,0.4041666666666666,5,random,Devanagari,Arabic
जुमा,خلق,d͡ʒumaː,xlɣ,Zuma,Create,1.0,0.75,0.4322916666666667,0.4791666666666667,5.53125,0.4583333333333333,4,random,Devanagari,Arabic
जुर्माना,شک,d͡ʒurmaːnaː,ʃk,Fine,Doubt,1.0,1.0,0.693452380952381,0.7738095238095237,6.107142857142857,0.7738095238095237,8,random,Devanagari,Arabic
जुस्तजू,ادا,d͡ʒustəd͡ʒuː,ɒdɒ,jutju,Pay,0.9166666666666666,0.5714285714285714,0.5625,0.613095238095238,4.571428571428571,0.613095238095238,7,random,Devanagari,Arabic
जेब,سنی,d͡ʒeb,snj,pocket,سنی,1.0,1.0,0.2430555555555555,0.2638888888888889,5.166666666666667,0.2430555555555555,3,random,Devanagari,Arabic
जोश,حاضر,d͡ʒoʃ,hɒzr,Passion,Present,1.0,0.5,0.3072916666666667,0.3541666666666667,3.28125,0.3489583333333333,4,random,Devanagari,Arabic
तंग,وَالِد,təŋɡə,væɒled,Narrow,و .الِد,1.0,0.6666666666666666,0.3298611111111111,0.3611111111111111,4.125,0.34375,6,random,Devanagari,Arabic
तंगी,انتقال,təŋɡiː,ɒntɣɒl,tightness,the transfer,1.0,0.5,0.3576388888888889,0.4027777777777778,4.770833333333333,0.375,6,random,Devanagari,Arabic
तंज़,پرنده,tənzə,prndh,Tanz,Bird,0.8,0.6,0.125,0.1666666666666666,2.65,0.125,5,random,Devanagari,Arabic
तंदुरुस्त,پرورش,təndurustə,prvrʃ,fit,Breeding,0.9,0.8,0.5020833333333334,0.5666666666666667,4.2875,0.5520833333333334,9,random,Devanagari,Arabic
तंदूर,گروه,tənduːr,ɡrvh,tandoor,group,1.0,0.8333333333333334,0.4305555555555556,0.5069444444444444,4.0,0.4652777777777777,5,random,Devanagari,Arabic
तंबाकू,رحم,təmbaːkuː,rhm,Tobacco,Rahm,0.8888888888888888,0.8571428571428571,0.5714285714285714,0.6488095238095238,5.482142857142857,0.630952380952381,6,random,Devanagari,Arabic
तंबू,حیرت,təmbuː,hjrt,tent,Surprised,1.0,1.0,0.3333333333333333,0.3916666666666667,3.95,0.3541666666666667,4,random,Devanagari,Arabic
तक़दीर,آستین,təqdiːr,ɒstjn,fate,Sleeve,1.0,0.6666666666666666,0.2604166666666667,0.2986111111111111,2.7916666666666665,0.2743055555555556,6,random,Devanagari,Arabic
तक़रीबन,بکم,təqriːbən,bkm,almost,بکم,0.8888888888888888,0.875,0.5885416666666667,0.6614583333333334,4.90625,0.6588541666666667,7,random,Devanagari,Arabic
तक़सीम,چهره,təqsiːm,t͡ʃhrh,Taksim,Face,0.8571428571428571,0.8333333333333334,0.4027777777777778,0.4513888888888889,4.208333333333333,0.4375,6,random,Devanagari,Arabic
तक़ाज़ा,مرده باد,təqaːzaː,mrdh bɒd,demand,down with,1.0,0.7142857142857143,0.3035714285714285,0.3511904761904762,4.035714285714286,0.3154761904761904,8,random,Devanagari,Arabic
तख़्त,دروان,təxtə,drvɒn,plank,دروان,1.0,0.8,0.2583333333333333,0.3166666666666667,4.575,0.2583333333333333,5,random,Devanagari,Arabic
तख़्ता,دوست,təxtaː,dvst,spline,Friend,0.8333333333333334,0.6,0.2791666666666667,0.3166666666666667,3.425,0.3,6,random,Devanagari,Arabic
तजल्ली,سرخی,təd͡ʒlliː,srxj,tajalli,Red,1.0,0.5,0.4027777777777777,0.4583333333333334,4.125,0.4340277777777778,6,random,Devanagari,Arabic
तजुर्बा,او,təd͡ʒurbaː,ɒv,experience,She,1.0,0.7142857142857143,0.6636904761904762,0.744047619047619,5.517857142857143,0.7410714285714286,7,random,Devanagari,Arabic
तनख़्वाह,جذبه,tənxvaːɦ,d͡ʒzbh,salary,Attraction,1.0,0.7142857142857143,0.4404761904761905,0.4880952380952381,3.857142857142857,0.4851190476190476,8,random,Devanagari,Arabic
तनहा,لِسَان,tənɦaː,lesæɒn,secluded,ل .سَان,1.0,0.6666666666666666,0.2708333333333333,0.2916666666666667,3.6458333333333335,0.2847222222222222,6,random,Devanagari,Arabic
तनहाई,مهر,tənɦaːiː,mhr,loneliness,stamp,1.0,0.8333333333333334,0.5277777777777778,0.6041666666666666,4.9375,0.5763888888888888,5,random,Devanagari,Arabic
तना,فلک,tənaː,flk,Trunk,فلک,1.0,1.0,0.4010416666666667,0.4479166666666666,5.09375,0.4270833333333333,3,random,Devanagari,Arabic
तनूर,حضور,tənuːr,hzvr,Tanur,Presence,0.8333333333333334,0.8,0.3125,0.35,4.675,0.3333333333333333,4,random,Devanagari,Arabic
तपेदिक़,شاید,təpediq,ʃɒjd,consumptive,Perhaps,0.8571428571428571,0.5714285714285714,0.4375,0.4880952380952381,3.946428571428572,0.4821428571428571,7,random,Devanagari,Arabic
तबदील,ضبط,təbdiːl,zbt,change,setting,0.8571428571428571,0.5,0.4722222222222222,0.5208333333333334,3.875,0.5208333333333334,5,random,Devanagari,Arabic
तबाह,نادر,təbaːɦ,nɒdr,devastated,نادر,1.0,0.6,0.2875,0.3333333333333333,2.9,0.3083333333333333,4,random,Devanagari,Arabic
तबाही,چابک,təbaːɦiː,t͡ʃɒbk,Destruction,چابک,0.875,0.6666666666666666,0.375,0.4097222222222221,3.5416666666666665,0.4097222222222221,5,random,Devanagari,Arabic
तबीब,اسلام,təbiːb,ɒslɒm,tabeeb,Islam,1.0,0.8,0.2541666666666666,0.2833333333333333,4.625,0.2541666666666666,5,random,Devanagari,Arabic
तबीयत,الف,təbiːjət,ɒlf,health,a thousand,1.0,0.7142857142857143,0.5892857142857143,0.6547619047619048,5.232142857142857,0.6458333333333333,5,random,Devanagari,Arabic
तमंचा,مولوی,təməɲt͡ʃaː,mvlvj,gun,Rumi,0.9,0.8571428571428571,0.4077380952380953,0.4583333333333333,4.714285714285714,0.4345238095238096,5,random,Devanagari,Arabic
तमग़ा,خرچه,təmɣaː,xrt͡ʃh,tag,Expenses,1.0,0.8,0.375,0.4333333333333334,4.6,0.3958333333333333,5,random,Devanagari,Arabic
तमन्ना,افتتاح,təmnnaː,ɒfttɒh,Desire,Opening,1.0,0.8333333333333334,0.2916666666666666,0.3333333333333333,4.4375,0.2916666666666666,6,random,Devanagari,Arabic
तमाचा,میدان,təmaːt͡ʃaː,mjdɒn,slap,Square,0.9,0.8333333333333334,0.3090277777777777,0.3402777777777778,3.9375,0.3263888888888889,5,random,Devanagari,Arabic
तमाम,چاقو,təmaːm,t͡ʃɒɣv,all,Knife,0.8333333333333334,0.8,0.3166666666666666,0.3416666666666667,3.775,0.3375,4,random,Devanagari,Arabic
तमीज़,حافظ,təmiːz,hɒfz,manners,Hafiz,0.8333333333333334,0.6,0.2791666666666667,0.3083333333333333,3.3,0.3,5,random,Devanagari,Arabic
तर,شرم,tər,ʃrm,So,Shame,1.0,0.6666666666666666,0.2222222222222222,0.3055555555555556,3.7916666666666665,0.2222222222222222,3,random,Devanagari,Arabic
तरक़्क़ी,دفتر,tərqqiː,dftr,progress,note book,1.0,0.8333333333333334,0.4027777777777778,0.4791666666666667,4.25,0.4479166666666667,8,random,Devanagari,Arabic
तरतीब,دم,tərtiːb,dm,Kneet,دم,1.0,0.8333333333333334,0.6111111111111112,0.6874999999999999,5.291666666666667,0.6874999999999999,5,random,Devanagari,Arabic
तरफ़दार,شکست,tərfədaːr,ʃkst,sided,Failure,1.0,0.75,0.5052083333333334,0.5833333333333333,4.703125,0.5729166666666667,7,random,Devanagari,Arabic
तरबूज़,جشن,tərbuːz,d͡ʒʃn,Watermelon,Celebration,1.0,1.0,0.5243055555555556,0.5902777777777778,4.9375,0.5868055555555556,6,random,Devanagari,Arabic
तरबूज़ा,چایدان,tərbuːzaː,t͡ʃɒjdɒn,Watermelon,Chaidan,0.8888888888888888,0.5714285714285714,0.2529761904761904,0.2857142857142857,2.9285714285714284,0.2678571428571428,7,random,Devanagari,Arabic
तराज़ू,مرغ,təraːzuː,mrɣ,scales,Chicken,0.875,0.8333333333333334,0.5173611111111112,0.576388888888889,4.625,0.5694444444444445,6,random,Devanagari,Arabic
तराना,بس,təraːnaː,bs,Tune,but,1.0,1.0,0.638888888888889,0.7222222222222223,5.604166666666667,0.71875,5,random,Devanagari,Arabic
तराशा,مسافر,təraːʃaː,msɒfr,sculpt,Passenger,1.0,0.8333333333333334,0.3159722222222222,0.3819444444444444,4.020833333333333,0.3333333333333333,5,random,Devanagari,Arabic
तरोताज़ा,قاضی,tərotaːzaː,ɣɒzj,Refreshing,Judge,0.9,0.75,0.5026041666666666,0.5677083333333333,4.59375,0.5572916666666666,8,random,Devanagari,Arabic
तर्ज़,علماء,tərzə,ʔlmɒʔ,pattern,Scholars,1.0,0.8,0.275,0.3333333333333333,5.25,0.275,5,random,Devanagari,Arabic
तर्जुमा,انسان,tərd͡ʒumaː,ɒnsɒn,In form,Man,1.0,0.7142857142857143,0.3630952380952381,0.4047619047619047,3.3392857142857144,0.3898809523809524,7,random,Devanagari,Arabic
तर्जुमान,جوش,tərd͡ʒumaːn,d͡ʒvʃ,Translation,جوش,0.7272727272727273,0.875,0.6041666666666667,0.6770833333333334,5.46875,0.6744791666666666,8,random,Devanagari,Arabic
तलाक़,کوه نور,təlaːq,kvh nvr,divorce,Mountain of Light,1.0,0.8333333333333334,0.34375,0.3958333333333333,4.854166666666667,0.3576388888888888,7,random,Devanagari,Arabic
तल्ख़,نستعلیق,təlxə,nstʔljɣ,bitterness,نستعلیق,0.7142857142857143,0.7142857142857143,0.3511904761904761,0.3869047619047618,4.357142857142857,0.375,7,random,Devanagari,Arabic
तल्ख़ी,اذان,təlxiː,ɒzɒn,bitterness,اذان,1.0,0.8,0.3624999999999999,0.4,5.25,0.3791666666666666,6,random,Devanagari,Arabic
तवज्जो,وکیل,təvd͡ʒd͡ʒo,vkjl,attention,Lawyer,0.9,0.6666666666666666,0.4375,0.4861111111111111,5.0,0.46875,6,random,Devanagari,Arabic
तशद्दुद,چوقا,təʃddud,t͡ʃvɣɒ,Tashaddud,Peak,0.7142857142857143,0.8571428571428571,0.4761904761904761,0.5238095238095238,4.232142857142857,0.5148809523809523,7,random,Devanagari,Arabic
तश्तरी,خواهش,təʃtəriː,xvɒhʃ,saucer,Please,1.0,0.7142857142857143,0.4107142857142856,0.4702380952380952,4.357142857142857,0.4375,6,random,Devanagari,Arabic
तसमा,تیار,təsmaː,tjɒr,In that,Ready,0.8333333333333334,0.8,0.3458333333333333,0.4083333333333333,4.6,0.3666666666666666,4,random,Devanagari,Arabic
तसल्ली,شوهر,təslliː,ʃvhr,consoling,Husband,1.0,0.5,0.3993055555555556,0.4583333333333333,3.520833333333333,0.4340277777777778,6,random,Devanagari,Arabic
तस्दीक़,دشوار,təsdiːq,dʃvɒr,proof,Difficult,1.0,0.5,0.2847222222222222,0.3263888888888889,3.0625,0.3020833333333333,7,random,Devanagari,Arabic
तस्वीर,سپرد,təsviːr,sprd,Photo,سپرد,0.8571428571428571,0.6666666666666666,0.3993055555555555,0.4722222222222222,4.3125,0.4305555555555555,6,random,Devanagari,Arabic
तह,پل,təɦ,pl,folding,Bridge,1.0,0.6666666666666666,0.3819444444444444,0.4305555555555556,3.333333333333333,0.4166666666666667,2,random,Devanagari,Arabic
तहसील,جهیز,təɦsiːl,d͡ʒhjz,Tehsil,Jehiz,1.0,0.6666666666666666,0.3715277777777778,0.4097222222222222,3.6041666666666665,0.4027777777777778,5,random,Devanagari,Arabic
ताक़त,با,taːqət,bɒ,vigor,With,1.0,0.8,0.5958333333333333,0.6583333333333333,4.875,0.6541666666666666,5,random,Devanagari,Arabic
ताकि,هنر,taːki,hnr,So that,Art,1.0,1.0,0.4166666666666667,0.4895833333333333,5.5625,0.4427083333333333,4,random,Devanagari,Arabic
ताज,ترک,taːd͡ʒ,trk,Crown,Turkish,0.8333333333333334,0.3333333333333333,0.1805555555555555,0.236111111111111,2.958333333333333,0.1805555555555555,3,random,Devanagari,Arabic
ताजपोशी,قتل,taːd͡ʒpoʃiː,ɣtl,coronation,killing,1.0,0.7142857142857143,0.5922619047619048,0.6547619047619049,5.25,0.6488095238095237,7,random,Devanagari,Arabic
ताज़ा,شیخی,taːzaː,ʃjxj,fresh,شیخی,1.0,0.75,0.1927083333333333,0.21875,2.96875,0.1927083333333333,5,random,Devanagari,Arabic
तादाद,طرز,taːdaːd,trz,number,طرز,0.8571428571428571,0.6,0.4,0.4583333333333333,3.9,0.4416666666666667,5,random,Devanagari,Arabic
ताबूत,گفتار,taːbuːt,ɡftɒr,coffin,Speech,1.0,0.8,0.2208333333333333,0.2583333333333333,3.65,0.2208333333333333,5,random,Devanagari,Arabic
तार,کفایتی,taːr,kfɒjtj,Wire,Adequacy,1.0,0.6666666666666666,0.5312500000000001,0.6041666666666666,4.916666666666667,0.5833333333333334,6,random,Devanagari,Arabic
तारीख़,کابینه,taːriːx,kɒbjnh,date,Cabinet,1.0,0.6666666666666666,0.2916666666666667,0.3333333333333333,3.6458333333333335,0.3055555555555555,6,random,Devanagari,Arabic
तालाब,پايجامه / پاجامه,taːlaːb,pɒjd͡ʒɒmh / pɒd͡ʒɒmh,Pond,Pajamas,1.0,0.6923076923076923,0.6025641025641025,0.6666666666666666,5.086538461538462,0.6634615384615384,16,random,Devanagari,Arabic
तालीम,رها,taːliːm,rhɒ,training,رها,1.0,0.6,0.4791666666666667,0.5416666666666666,4.625,0.5208333333333333,5,random,Devanagari,Arabic
ताल्लुक़,حیوانیت,taːlluq,hjvɒnjt,ties,Animalism,1.0,0.8571428571428571,0.2827380952380952,0.3214285714285714,3.7857142857142856,0.2976190476190476,8,random,Devanagari,Arabic
ताशकंद,فقط,taːʃkəndə,fɣt,Tashkent,Only,1.0,0.75,0.6015625,0.6666666666666666,4.9375,0.6614583333333334,6,random,Devanagari,Arabic
तिजारत,حکمران,tid͡ʒaːrət,hkmrɒn,trade,Ruler,0.9,0.5714285714285714,0.2708333333333333,0.2976190476190475,3.5892857142857144,0.2857142857142857,6,random,Devanagari,Arabic
