,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
1612,1612,1262,dogmatic,dolomite,dɔgˈmætɪk,dɔlɔmit,dogmatic,dolomite,0.5555555555555556,0.4285714285714285,0.1220238095238095,0.1309523809523809,1.5892857142857142,0.1220238095238095,5,hard_negative,0,,-8.269857,0.46665993332862854,0.7699821591377258
1613,1613,3510,syllabe,syllabe,syllabe*,sijab,syllable,syllable,0.625,0.2857142857142857,0.3035714285714285,0.3333333333333333,2.8035714285714284,0.3303571428571428,0,loan,1,,3.7466178,0.9999995827674866,1.0
1614,1614,3252,retable,retable,retable*,ʀətabl,retable,retable,0.5,0.1428571428571428,0.1636904761904762,0.1904761904761904,1.4107142857142858,0.1785714285714285,0,loan,1,,1.1091898999999998,0.9999993443489075,1.0
1615,1615,2699,nature morte,nature morte,ˈneɪʧər morte*,natyʀə mɔʀt,still life,still life,0.7142857142857143,0.3,0.23125,0.2791666666666667,2.9,0.23125,0,loan,1,,5.121087,0.9999994039535522,1.0
1616,1616,930,chemise,chemise,ʃəˈmiz,ʃəmiz,shirt,shirt,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0,loan,1,,1.6742346999999997,0.9999995231628418,1.0
1617,1617,2176,horizontal,horizontal,ˌhɔrəˈzɑntəl,ɔʀizɔ̃tal,horizontal,horizontal,0.6666666666666666,0.2,0.2416666666666666,0.2708333333333333,2.0875,0.2604166666666667,0,loan,1,,6.3125377,0.9999996423721313,1.0
1618,1618,300,aval,aval,aval*,aval,downstream,downstream,0.2,0.0,0.0,0.0,0.0,0.0,0,loan,1,,2.1155515,0.999999463558197,1.0
1619,1619,8750,rococo,défroquer,rəˈkoʊˌkoʊ,defʀɔkəʀ,rococo,defrock,0.9,0.5,0.1276041666666666,0.15625,2.484375,0.1276041666666666,7,hard_negative,0,,-1.7054307,0.3317292630672455,0.6076431274414062
1620,1620,638,brunaille,brunaille,brunaille*,bʀynel,brunaille,brunaille,0.7,0.3333333333333333,0.3287037037037037,0.3703703703703704,2.736111111111111,0.3611111111111111,0,loan,1,,3.6541424,0.9999996423721313,1.0
1621,1621,728,camouflage,camouflage,ˈkæməˌflɑʒ,kamuflaʒ,camouflage,camouflage,0.5,0.0,0.0286458333333333,0.03125,0.3125,0.0286458333333333,0,loan,1,,3.0613155,0.9999997615814209,1.0
1622,1622,925,flatterer,flatteur,flatterer*,flatœʀ,flatterer,flattering,0.6,0.3333333333333333,0.3171296296296296,0.3703703703703703,2.708333333333333,0.36111111111111105,2,synonym,0,,-3.7499077000000005,0.8128393292427063,0.8234134316444397
1623,1623,962,chipolata,chipolata,chipolata*,ʃipɔlata,chipolata,chipolata,0.4,0.2222222222222222,0.1157407407407407,0.1296296296296296,1.0694444444444444,0.1273148148148148,0,loan,1,,4.4365096,0.9999994039535522,1.0
1624,1624,104,humanity,la générosité,juˈmænɪti,la ʒeneʀɔzite,humanity,generosity,0.8461538461538461,0.4166666666666667,0.3576388888888889,0.3958333333333333,3.34375,0.390625,10,synonym,0,,-11.6749935,0.37088432908058167,0.6133711934089661
1625,1625,1726,escarole,escarole,escarole*,ɛskaʀɔl,escarole,escarole,0.6666666666666666,0.25,0.1484375,0.171875,1.265625,0.1614583333333333,0,loan,1,,4.445771700000001,0.9999994039535522,1.0
1626,1626,1333,decant,décanter,dəˈkænt,dekɑ̃təʀ,decant,decant,0.75,0.4285714285714285,0.2142857142857143,0.23809523809523803,2.4464285714285716,0.2291666666666666,3,loan,1,,1.4268909,0.6670198440551758,0.7005999684333801
1627,1627,715,eruption,éruption,ˌɪˈrəpʃən,eʀypsjɔ̃,eruption,eruption,1.0,0.2857142857142857,0.1458333333333333,0.1726190476190476,2.2857142857142856,0.1458333333333333,1,synonym,0,,-2.94625,0.6876726746559143,0.8318189382553101
1628,1628,59,relieve,soulager,rɪˈliv,sulaʒəʀ,relieve,relieve,1.0,0.5714285714285714,0.3363095238095238,0.3869047619047618,3.1785714285714284,0.36904761904761896,7,synonym,0,,-8.261277999999999,0.4828367233276367,0.7837662100791931
1629,1629,5661,ponce,pain de mie,ˈpɑnseɪ,pɛn də mi,ponce,soft bread,0.8888888888888888,0.1428571428571428,0.1785714285714286,0.1964285714285714,1.5714285714285714,0.1934523809523809,8,hard_negative,0,,-11.270642,0.4620257616043091,0.5338525772094727
1630,1630,3499,succulent,succulent,ˈsəkjəlɪnt,sykkylɑ̃,succulent,succulent,0.7,0.3333333333333333,0.2986111111111111,0.3194444444444444,3.0277777777777777,0.3171296296296296,0,loan,1,,4.7582674,0.9999995827674866,1.0
1631,1631,8482,petroleur,bas-relief,petroleur*,bas-ʀɛljəf,oiler,bas-relief,1.0,0.2222222222222222,0.1111111111111111,0.1388888888888889,1.5555555555555556,0.1111111111111111,8,hard_negative,0,,-5.8064160000000005,0.3847254812717438,0.5526026487350464
1632,1632,378,blet,plural,blet*,plyʀal,blet,plural,0.8333333333333334,0.5,0.3368055555555556,0.375,3.1666666666666665,0.375,5,random,0,661.0,-4.6119237,0.3639099895954132,0.48837998509407043
1633,1633,192,disregard,mépris,ˌdɪsrɪˈgɑrd,mepʀi,disregard,contempt,1.0,0.625,0.40625,0.46875,3.796875,0.453125,8,synonym,0,,-4.5390015,0.46416592597961426,0.6847239136695862
1634,1634,145,depth,profondeur,dɛpθ,pʀɔfɔ̃dœʀ,depth,depth,1.0,0.625,0.4947916666666667,0.5572916666666666,4.25,0.5520833333333333,9,synonym,0,,-14.901561,0.8190085291862488,0.3815702199935913
1635,1635,957,chiffre,chiffre,chiffre*,ʃifʀ,figure,figure,0.75,0.5714285714285714,0.4196428571428571,0.4821428571428571,3.678571428571429,0.4672619047619047,0,loan,1,,4.680317,0.9999995827674866,1.0
1636,1636,2429,lyric,lyrique,ˈlɪrɪk,ljʀik,lyric,lyrical,0.6666666666666666,0.2,0.0583333333333333,0.0833333333333333,0.9,0.0583333333333333,3,loan,1,,5.5713468,0.7568146586418152,0.8877871632575989
1637,1637,9135,yurt,velte,jʊrt,vɛlt,country,velte,0.75,0.25,0.1197916666666666,0.1458333333333333,2.15625,0.1197916666666666,4,hard_negative,0,,-9.921020500000001,0.4886544644832611,0.6867592334747314
1638,1638,10023,compute,serviette,kəmˈpjut,sɛʀvjɛt,compute,towel,0.75,0.2857142857142857,0.1160714285714285,0.125,1.5,0.1160714285714285,7,hard_negative,0,,-12.221382,0.3613692820072174,0.7508768439292908
1639,1639,1840,femme,femme,fɛm,fɑmə,women,women,0.5,0.25,0.2604166666666667,0.2916666666666667,2.1875,0.2864583333333333,0,loan,1,,1.7150136999999999,0.9999987483024597,1.0
1640,1640,10217,dossière,diphtérie,dossière*,difteʀi,backrest,diphtheria,0.7777777777777778,0.1428571428571428,0.1744791666666666,0.203125,1.671875,0.1875,6,hard_negative,0,,-5.086441000000001,0.3659217357635498,0.7175148129463196
1641,1641,3258,reverie,rêverie,ˈrɛvəri,ʀə̂vəʀi,reverie,reverie,0.5714285714285714,0.0,0.0625,0.0902777777777777,0.7083333333333334,0.0625,1,loan,1,,5.503481400000001,0.5450645089149475,0.7852011322975159
1642,1642,606,delusion,folie,dɪˈluʒən,fɔli,delusion,wrap,0.875,0.5714285714285714,0.4553571428571428,0.5,3.8571428571428568,0.49404761904761896,6,synonym,0,,-8.705891000000001,0.39362624287605286,0.24787716567516327
1643,1643,3351,sans doute,sans doute,sænz doute*,sɑ̃s dut,without a doubt,without a doubt,0.5454545454545454,0.3333333333333333,0.3171296296296296,0.3518518518518518,2.583333333333333,0.34953703703703703,0,loan,1,,3.0527096,0.9999995231628418,1.0
1644,1644,900,filthy,sale,ˈfɪlθi,sal,filthy,sale,0.8333333333333334,0.6,0.4125,0.4583333333333333,3.4,0.45,5,synonym,0,,-0.6214211,0.4929286241531372,0.546691358089447
1645,1645,3209,reflet,reflet,reflet*,ʀɛflɛ,reflection,reflection,0.7142857142857143,0.1666666666666666,0.1944444444444444,0.2222222222222222,1.6041666666666667,0.2083333333333333,0,loan,1,,5.1457176,0.9999997019767761,1.0
1646,1646,3076,predilection,prédilection,ˌprɛdəˈlɛkʃən,pʀedilɛksjɔ̃,predilection,predilection,0.6923076923076923,0.1818181818181818,0.0814393939393939,0.0984848484848485,1.318181818181818,0.0814393939393939,1,loan,1,,5.0434337,0.41156861186027527,0.8390888571739197
1647,1647,464,attribute,attribut,əˈtrɪˌbjut,atʀiby,attribute,attribute,0.8,0.25,0.2734375,0.3072916666666667,2.296875,0.296875,1,synonym,0,,-3.5679398,0.9554650187492371,0.8804486393928528
1648,1648,328,bedeguar,bricolage,bedeguar*,bʀikɔlaʒ,bedeguar,do-it-yourself,0.7777777777777778,0.5,0.2343749999999999,0.2708333333333333,2.828125,0.25,7,random,0,534.0,-9.307494,0.5288856625556946,0.7965450286865234
1649,1649,3139,quarter,cartayer,kˈwɔrtər,kaʀtəʀ,quarter,cartier,0.625,0.1428571428571428,0.1994047619047619,0.2380952380952381,1.8214285714285716,0.2142857142857143,4,loan,1,,2.7691627,0.47344961762428284,0.5663053393363953
1650,1650,1399,deplace,déplacer,deplace*,deplazəʀ,moved,move,0.375,0.25,0.1484375,0.1666666666666666,1.359375,0.1640625,2,loan,1,,4.0128379999999995,0.5971258878707886,0.7519341707229614
1651,1651,661,prompt,rapide,prɑmpt,ʀapid,prompt,fast,1.0,0.5,0.2708333333333333,0.3125,3.583333333333333,0.2881944444444445,6,synonym,0,,-14.130607999999999,0.46349942684173584,0.5136398077011108
1652,1652,575,bourrée,bourrée,bourrée*,buʀʀe,drunk,drunk,0.625,0.1666666666666666,0.2976190476190476,0.3571428571428571,2.607142857142857,0.3333333333333333,0,loan,1,,6.5486193,0.9999996423721313,1.0
1653,1653,9,a la mode,à la mode,ə lɑ moʊd,a la mɔd,fashionable,fashionable,0.4444444444444444,0.1428571428571428,0.1607142857142857,0.1785714285714285,1.3571428571428572,0.1755952380952381,1,loan,1,,4.8698196,0.8794510960578918,0.7294574975967407
1654,1654,270,ballad,avalement,ˈbæləd,avaləmɑ̃,ballad,swallowing,0.75,0.4285714285714285,0.2886904761904762,0.3273809523809524,2.75,0.3214285714285714,7,random,0,423.0,-16.94735,0.43871915340423584,0.5313841104507446
1655,1655,303,regard,regard,rɪˈgɑrd,ʀəɡaʀ,regard,regard,1.0,0.4,0.2166666666666666,0.2833333333333333,4.0,0.2166666666666666,0,synonym,0,,-0.72161466,0.9999992847442627,1.0
1656,1656,725,subjugate,triomphe,ˈsəbʤəˌgeɪt,tʀjɔ̃f,subjugate,triomphe,1.0,0.7142857142857143,0.3482142857142857,0.3988095238095238,3.8928571428571432,0.3779761904761904,8,synonym,0,,-5.328232,0.6095756888389587,0.6063527464866638
1657,1657,132,aspersion,diffamation,əˈspərʒən,difamasjɔ̃,aspersion,defamation,1.0,0.6666666666666666,0.287037037037037,0.33796296296296297,4.180555555555555,0.298611111111111,8,synonym,0,,-9.383553,0.3927496373653412,0.6137101650238037
1658,1658,311,elude,éluder,ɪˈlud,elydəʀ,elude,elude,0.8333333333333334,0.3333333333333333,0.3159722222222222,0.3541666666666667,2.625,0.3541666666666667,2,synonym,0,,-3.1760262999999997,0.4740852415561676,0.49642860889434814
1659,1659,318,beau geste,balletomane,boʊ geste*,balətɔman,nice gesture,balletomane,0.9,0.4444444444444444,0.2986111111111111,0.3287037037037037,3.236111111111111,0.3194444444444444,9,random,0,513.0,-15.15044,0.44587382674217224,0.6629680395126343
1660,1660,1919,foulage,foulage,foulage*,fulaʒ,foulage,foulage,0.5,0.3333333333333333,0.1875,0.2152777777777778,2.375,0.2048611111111111,0,loan,1,,2.6153948,0.9999995827674866,1.0
1661,1661,97,alizarin,barbastelle,alizarin*,baʀbastɛl,alizarin,barbastelle,0.8888888888888888,0.5555555555555556,0.2476851851851852,0.287037037037037,3.583333333333333,0.2569444444444445,10,random,0,143.0,-13.2909155,0.5025964975357056,0.5512284636497498
1662,1662,634,bronze,bronze,brɑnz,bʀɔ̃z,bronze,bronze,0.6,0.2,0.2541666666666666,0.2916666666666667,2.225,0.2708333333333333,0,loan,1,,0.5605427,0.9999995231628418,1.0
1663,1663,607,insanity,illusion,ˌɪnˈsænɪti,ijysjɔ̃,insanity,illusion,0.9,0.625,0.3463541666666667,0.375,3.78125,0.3671875,6,synonym,0,,-5.6779585,0.48715880513191223,0.51873379945755
1664,1664,2295,jougs,jougs,jougs*,ʒuɡ,jougs,jougs,0.8333333333333334,0.75,0.3385416666666667,0.375,3.9375,0.3645833333333333,0,loan,1,,8.826814,0.9999995827674866,1.0
1665,1665,808,chloroform,cunéiforme,ˈklɔrəˌfɔrm,kyneifɔʀm,chloroform,cuneiform,0.6363636363636364,0.3333333333333333,0.1412037037037037,0.1805555555555555,2.3194444444444446,0.1412037037037037,6,hard_negative,0,,-7.173286,0.43767961859703064,0.7515960335731506
1666,1666,972,completely,totalement,kəmˈplitli,tɔtaləmɑ̃,completely,totally,0.9,0.5555555555555556,0.25,0.2731481481481481,3.2222222222222223,0.2592592592592592,6,synonym,0,,-4.5189657,0.7595419883728027,0.3482799530029297
1667,1667,2806,oxide,oxide,ˈɑkˌsaɪd,ɔɡzid,oxide,oxide,0.875,0.1666666666666666,0.1944444444444444,0.2152777777777778,1.5833333333333333,0.2118055555555555,0,loan,1,,2.8268082000000003,0.9999996423721313,1.0
1668,1668,10854,quatrain,poitrine,quatrain*,pwatʀin,quatrain,chest,0.5555555555555556,0.375,0.1588541666666666,0.1875,1.625,0.171875,5,hard_negative,0,,6.226022,0.5162206888198853,0.7487033605575562
1669,1669,10910,robe de chambre,rien ne va plus,roʊb də chambre*,ʀjən nə va ply,dressing gown,nothing is going right,0.75,0.4615384615384615,0.2307692307692307,0.266025641025641,2.5769230769230766,0.2467948717948717,11,hard_negative,0,,-12.811859,0.4277161955833435,0.19775669276714325
1670,1670,7843,giclée,éclair,giclée*,eklɛʀ,giclée,flash,0.8571428571428571,0.4,0.0625,0.075,1.275,0.0625,5,hard_negative,0,,-4.0036516,0.5881578922271729,0.8084046244621277
1671,1671,847,c'est la vie,c'est la vie,sɛst lɑ vaɪ,k'ɛst la vi,that's life,that's life,0.4545454545454545,0.2222222222222222,0.13657407407407401,0.1527777777777778,1.2638888888888888,0.1481481481481481,0,loan,1,,3.7377915,0.9999995827674866,1.0
1672,1672,52,pacify,pacifier,ˈpæsəˌfaɪ,pazifjəʀ,pacify,pacifier,0.8888888888888888,0.25,0.1614583333333333,0.1822916666666666,1.640625,0.1770833333333333,3,synonym,0,,-3.6358417999999997,0.8610914349555969,0.7861634492874146
1673,1673,10691,navarin,papeline,navarin*,papəlin,navarin,paper,0.625,0.1428571428571428,0.0833333333333333,0.1011904761904761,1.1428571428571428,0.0833333333333333,5,hard_negative,0,,-10.847216,0.5224109888076782,0.7644001245498657
1674,1674,865,champ,champ,ʧæmp,ʃɑ̃p,champ,champ,0.75,0.6666666666666666,0.2083333333333333,0.25,4.958333333333333,0.2083333333333333,0,loan,1,,2.9736738,0.9999994039535522,1.0
1675,1675,3805,zain,zain,zeɪn,zɛ̃,zain,zain,0.75,0.5,0.4739583333333333,0.5208333333333333,3.8125,0.5208333333333333,0,loan,1,,4.675798,0.9999995231628418,1.0
1676,1676,2170,mentalité,banalité,mentalité*é,banalite,mentality,banality,0.5454545454545454,0.375,0.19375,0.2125,1.75,0.2125,3,hard_negative,0,,-6.54119,0.6126732230186462,0.8450610637664795
1677,1677,2268,jactance,jactance,jactance*,ʒaktɑ̃s,boast,boast,0.7777777777777778,0.625,0.2864583333333333,0.3177083333333333,3.0,0.3125,0,loan,1,,4.261776,0.9999997019767761,1.0
1678,1678,892,chard,carde,ʧɑrd,kaʀd,chard,carder,0.75,0.25,0.28125,0.3333333333333333,2.46875,0.3072916666666667,2,loan,1,,-0.8447877,0.629364013671875,0.7643980383872986
1679,1679,474,unskilled,inefficace,ənˈskɪld,inɛfikaz,unskilled,ineffective,0.875,0.5,0.234375,0.265625,3.25,0.2473958333333333,8,synonym,0,,-8.725296,0.4627152979373932,0.6473413109779358
1680,1680,73,adorable,adorable,əˈdɔrəbəl,adɔʀabl,adorable,adorable,0.5555555555555556,0.125,0.1640625,0.1875,1.453125,0.1770833333333333,0,loan,1,,4.1764107,0.9999995827674866,1.0
1681,1681,293,autocrat,autocrate,ˈɔtəˌkræt,otɔkʀat,autocrat,autocrat,0.6666666666666666,0.0,0.0357142857142857,0.0476190476190476,0.375,0.0357142857142857,1,loan,1,,2.5944939,0.8596444725990295,0.8626723885536194
1682,1682,106,altruism,belles-lettres,ˈæltruˌɪzəm,bɛləs-lɛtʀ,altruism,beautiful letters,0.9090909090909092,0.5555555555555556,0.2754629629629629,0.3333333333333332,4.138888888888889,0.2754629629629629,12,random,0,155.0,-14.455191000000001,0.2831515073776245,0.7324157357215881
1683,1683,5457,ombré,amour,ombré*é,amuʀ,ombre,love,0.8571428571428571,0.25,0.3680555555555556,0.4236111111111111,3.8541666666666665,0.4131944444444444,4,hard_negative,0,,-5.1934309999999995,0.47492748498916626,0.5483643412590027
1684,1684,11055,trouvaille,flageolet,trouvaille*,flaʒəɔlɛ,find,flageolet,0.9090909090909092,0.4,0.2729166666666666,0.3083333333333333,2.475,0.2916666666666666,9,hard_negative,0,,-6.2070065,0.5303803086280823,0.7266506552696228
1685,1685,2053,glandular,glandulaire,ˈglænʤələr,ɡlɑ̃dylɛʀ,glandular,glandular,0.8,0.25,0.1875,0.2135416666666666,1.953125,0.2005208333333333,2,loan,1,,3.9752910000000004,0.8691621422767639,0.8269034028053284
1686,1686,2104,grattage,grattage,grattage*,ɡʀataʒ,scraping,scraping,0.6666666666666666,0.5,0.1805555555555555,0.2291666666666667,3.8958333333333335,0.1805555555555555,0,loan,1,,5.7410984,0.9999992251396179,1.0
1687,1687,28,stubborn,tête de mule,ˈstəbərn,tə̂tɛ də myl,stubborn,stubborn,0.8333333333333334,0.5555555555555556,0.2638888888888889,0.3009259259259259,2.5277777777777777,0.287037037037037,11,synonym,0,,-10.569088,0.37462055683135986,0.34291988611221313
1688,1688,2846,parados,parados,parados*,paʀado,unemployed,unemployed,0.375,0.1428571428571428,0.1547619047619047,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,6.506974,0.9999995827674866,1.0
1689,1689,2857,parquetage,parquetage,parquetage*,paʀkətaʒ,parquet,parquet,0.6363636363636364,0.2222222222222222,0.1574074074074074,0.1851851851851852,1.9305555555555558,0.1689814814814814,0,loan,1,,4.891322,0.9999998211860657,1.0
1690,1690,242,bac,alépine,bac*,alepin,bin,alpine,1.0,0.6666666666666666,0.517361111111111,0.5694444444444444,4.5625,0.5659722222222222,7,random,0,387.0,-18.447485,0.4575958549976349,0.5631067156791687
1691,1691,10365,façonné,chiffonnier,façonné*é,ʃifɔnjəʀ,shaped,chiffonnier,0.8888888888888888,0.625,0.1223958333333333,0.140625,1.953125,0.1223958333333333,8,hard_negative,0,,-6.104684400000001,0.4414323568344116,0.5422008633613586
1692,1692,2126,guenon,guenon,guenon*,ɡnɔ̃,guenon,guenon,0.8571428571428571,0.6,0.4375,0.4833333333333333,4.725,0.475,0,loan,1,,6.769158,0.9999996423721313,1.0
1693,1693,371,banneret,banneret,banneret*,bɑnəʀɛ,the banner,the banner,0.7777777777777778,0.25,0.2734375,0.3072916666666666,2.265625,0.2942708333333333,0,loan,1,,4.174996,0.9999995827674866,1.0
1694,1694,8031,jeune premier,dermabraser,jeune* prɛˈmɪr,dɛʀmabʀazəʀ,young first,Dermabraser,1.0,0.3636363636363636,0.1363636363636363,0.1628787878787878,2.272727272727273,0.1363636363636363,9,hard_negative,0,,-7.199760400000001,0.33641374111175537,0.4359551966190338
1695,1695,1979,gall,galle,gɔl,ɡal,gall,galle,0.6666666666666666,0.3333333333333333,0.3541666666666667,0.3888888888888889,3.0,0.3888888888888889,1,loan,1,,3.0107636,0.7965644001960754,0.6136797070503235
1696,1696,2988,planche,planche,planche*,plɑ̃ʃə,plank,plank,0.75,0.4285714285714285,0.3005952380952381,0.3333333333333333,2.6607142857142856,0.3273809523809524,0,loan,1,,4.7552449999999995,0.9999997019767761,1.0
1697,1697,8179,masturbation,nationaliser,ˌmæstərˈbeɪʃən,nasjɔnalizəʀ,masturbation,nationalize,0.8571428571428571,0.5,0.1302083333333333,0.1527777777777778,2.458333333333333,0.1302083333333333,9,hard_negative,0,,-8.6914425,0.42861950397491455,0.6671851277351379
1698,1698,1463,escargatoire,sagacité,escargatoire*,saɡazite,escargatory,sagacity,0.6153846153846154,0.4545454545454545,0.2954545454545454,0.3409090909090909,2.9431818181818183,0.3238636363636364,7,hard_negative,0,,-9.45462,0.5077000260353088,0.532785952091217
1699,1699,3420,shako,shako,shako*,sako,Garage,Garage,0.3333333333333333,0.2,0.1791666666666666,0.2,1.45,0.2,0,loan,1,,3.683796,0.9999995827674866,1.0
1700,1700,385,bobbin,banque,ˈbɑbən,bɑ̃kə,bobbin,bank,0.6666666666666666,0.4,0.2333333333333333,0.25,2.0,0.25,5,random,0,672.0,-2.9587512,0.48327797651290894,0.7937832474708557
1701,1701,8252,moil,braille,moil*,bʀel,moil,braille,0.8,0.5,0.078125,0.09375,2.03125,0.078125,5,hard_negative,0,,-4.6999407,0.5806543827056885,0.6321452856063843
1702,1702,1969,féerie,féerie,féerie*,feʀi,fairyland,fairyland,0.5714285714285714,0.2,0.3194444444444445,0.375,2.7291666666666665,0.3611111111111111,0,loan,1,,3.8907108,0.9999996423721313,1.0
1703,1703,3588,tignon,tignon,tignon*,tiɲɔ̃,tignon,tignon,0.7142857142857143,0.2,0.2291666666666666,0.25,1.925,0.2458333333333333,0,loan,1,,4.0114045,0.9999996423721313,1.0
1704,1704,3399,sentiment du fer,sentiment du fer,ˈsɛnəmənt də fɛr,sɑ̃timɑ̃t dy fəʀ,iron feeling,iron feeling,0.625,0.1538461538461538,0.1474358974358974,0.1634615384615384,1.4903846153846154,0.1538461538461538,0,loan,1,,6.6713448,0.9999995231628418,1.0
1705,1705,212,aubade,bouilli,aubade*,bujli,aubade,boiled,0.8571428571428571,0.6666666666666666,0.2534722222222222,0.2847222222222222,3.8333333333333335,0.2708333333333333,6,random,0,332.0,-10.912432,0.5218713283538818,0.6218805313110352
