,loan_word,original_word,loan_word_epitran,original_word_epitran,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
749,बुलबुल,بلبل,bulbul,blbl,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
750,नमाज़,نماز,nəmaːz,nmɒz,3,1,1.0208333333333335,1.125,8.75,0.5,1
751,कार,کار,kaːr,kɒr,2,0,0.125,0.125,1.5,0.5,1
752,गुलशन,گلشن,ɡulʃən,ɡlʃn,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
753,बेदख़ल,بیدخل,bedxəl,bjdxl,2,2,1.0208333333333335,1.1666666666666667,10.125,0.3333333333333333,1
754,नेस्तनाबूद,نیست و نابود,nestənaːbuːd,njst v nɒbvd,8,3,0.875,1.0416666666666667,20.375,0.6666666666666666,1
755,लिबास,نمکین,libaːs,nmkjn,6,5,1.0,1.0833333333333333,18.75,1.0,0
756,तजल्ली,تجلّی,təd͡ʒlliː,td͡ʒlّj,4,2,1.9375,2.1666666666666665,17.375,0.4444444444444444,1
757,फ़रिश्ता,رسالدار,fəriʃtaː,rsɒldɒr,8,5,2.104166666666667,2.7083333333333335,29.5,1.0,0
758,सफ़र,خبر,səfər,xbr,4,3,2.0833333333333335,2.333333333333333,18.0,0.8,0
759,मसनवी,مثنوی,məsnəviː,msnvj,4,3,1.9166666666666667,2.1666666666666665,17.375,0.5,1
760,शमशेर,شمشیر,ʃəmʃer,ʃmʃjr,2,2,1.0208333333333335,1.1666666666666667,10.125,0.3333333333333333,1
761,हौसला,حوصله,ɦɔːslaː,hvslh,5,2,0.6458333333333334,0.75,14.375,0.7142857142857143,1
762,फ़र्ज़,فرض,fərzə,frz,2,2,1.7916666666666667,2.0,14.5,0.4,1
763,जायदाद,کش,d͡ʒaːjdaːd,kʃ,10,4,4.0,4.375,33.375,1.0,0
764,लाजवर्द,لاجورد,laːd͡ʒvərdə,lɒd͡ʒvrd,4,2,1.916666666666667,2.125,16.0,0.36363636363636365,1
765,चिलग़ोज़ा,چلغوزه,t͡ʃilɣozaː,t͡ʃlɣvzh,4,3,1.4583333333333335,1.6666666666666667,20.875,0.4,1
766,दिलासा,شیری,dilaːsaː,ʃjrj,8,4,2.3958333333333335,2.75,24.25,1.0,0
767,मुर्ग़ा,اگرچه,murɣaː,ɒɡrt͡ʃh,6,3,1.1875,1.3333333333333335,25.0,0.8571428571428571,0
768,ज़िम्मेदार,مصر,zimmedaːr,msr,7,5,4.583333333333334,5.083333333333333,37.5,0.7777777777777778,0
769,रंगीन,رنگین,rəŋɡiːn,rŋjn,4,3,1.9166666666666667,2.1666666666666665,17.375,0.5714285714285714,1
770,दंगा,عزت,dəŋɡaː,ʔzt,6,5,2.5625,2.875,26.875,1.0,0
771,ग़ज़ब,غضب,ɣəzəb,ɣzb,2,2,1.7916666666666667,2.0,14.5,0.4,1
772,तंदुरुस्त,تندرست,təndurustə,tndrst,4,4,3.5833333333333335,4.0,29.0,0.4,1
773,काश,گندگی,kaːʃ,ɡndɡj,5,3,2.354166666666667,2.625,24.25,1.0,0
774,चिराग़,چراغ,t͡ʃiraːɣ,t͡ʃrɒɣ,3,1,1.0208333333333335,1.125,8.75,0.375,1
775,काफ़ी,گردش,kaːfiː,ɡrdʃ,6,3,0.9166666666666667,1.1666666666666667,17.5,1.0,0
776,ख़ुदकुशी,مهین,xudkuʃiː,mhjn,8,7,3.5000000000000004,3.875,37.75,1.0,0
777,ज़बानी,زبانی,zəbaːniː,zbɒnj,5,2,1.1458333333333335,1.2916666666666667,11.625,0.625,1
778,लाला,زندگی,laːlaː,zndɡj,6,5,1.6666666666666667,1.875,24.625,1.0,0
779,बदनाम,بد‌نام,bədnaːm,bd‌nɒm,4,1,1.0208333333333335,1.125,8.75,0.5714285714285714,1
780,निकाह,شلوار,nikaːɦ,ʃlvɒr,6,3,1.1041666666666665,1.2916666666666667,17.5,1.0,0
781,गुज़ारा,گذاره,ɡuzaːraː,ɡzɒrh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.625,1
782,ख़याल,خیال,xəjaːl,xjɒl,3,1,1.0208333333333335,1.125,8.75,0.5,1
783,मुर्दार,حکومت,murdaːr,hkvmt,7,6,2.0833333333333335,2.4583333333333335,29.25,1.0,0
784,शेरनी,Urdu spelling,ʃerniː,urdu spelling,11,7,5.729166666666668,6.458333333333333,48.25,0.8461538461538461,1
785,जाम,نایاب,d͡ʒaːm,nɒjɒb,6,4,2.2083333333333335,2.4166666666666665,22.25,1.0,0
786,माही,ماهی,maːɦiː,mɒhj,5,1,0.29166666666666663,0.3333333333333333,4.625,0.8333333333333334,1
787,बदतर,بدتر,bədtər,bdtr,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
788,गिरफ़्तार,سرکار,ɡirftaːr,srkɒr,6,4,2.3958333333333335,2.6250000000000004,21.5,0.75,0
789,उलफ़त,تنخواه,ulfət,tnxvɒh,6,4,1.8541666666666667,2.0416666666666665,25.125,1.0,0
790,बारीक,ثَبُوت,baːriːk,sæbُvt,7,4,1.0,1.2083333333333333,18.125,1.0,0
791,हैवान,حیوان,ɦæːvaːn,hjvɒn,5,1,0.375,0.4166666666666667,5.625,0.7142857142857143,1
792,फ़रात,فرات,fəraːt,frɒt,3,1,1.0208333333333335,1.125,8.75,0.5,1
793,फ़ाख़्ता,حمله,faːxtaː,hmlh,7,5,1.7916666666666667,1.9583333333333335,25.5,1.0,0
794,फ़ौज,نمی,fɔːd͡ʒ,nmj,6,3,0.9375,1.0416666666666667,19.5,1.0,0
795,बुज़दिल,بزدل,buzdil,bzdl,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
796,जान,جاسوس,d͡ʒaːn,d͡ʒɒsvs,4,3,2.1249999999999996,2.2916666666666665,19.75,0.5714285714285714,0
797,दंग,زمانه,dəŋɡə,zmɒnh,5,3,1.1458333333333333,1.2916666666666667,23.125,1.0,0
798,बदतर,شکر گزار,bədtər,ʃkr ɡzɒr,7,4,1.75,1.9999999999999998,20.125,0.875,0
799,पनाहगाह,تقسیم,pənaːɦɡaːɦ,tɣsjm,10,7,3.4166666666666665,3.7916666666666665,35.625,1.0,0
800,दंग,دنگ,dəŋɡə,dŋ,3,3,2.6875,3.0,21.75,0.6,1
801,ज़ात,ذات,zaːt,zɒt,2,0,0.125,0.125,1.5,0.5,1
802,पयाम,پیام,pəjaːm,پjɒm,4,2,1.9166666666666667,2.125,16.0,0.6666666666666666,1
803,तबाही,تباهی,təbaːɦiː,tbɒhj,6,2,1.1875000000000002,1.3333333333333335,11.875,0.75,1
804,ग़ैर,تصدیق,ɣæːr,tsdjɣ,5,4,2.5,2.8333333333333335,24.875,1.0,0
805,क़ाबिल,صندوقچه,qaːbil,sndvɣt͡ʃh,9,5,2.833333333333333,3.1666666666666665,34.5,1.0,0
806,सियासत,سیاست,sijaːsət,sjɒst,4,2,1.916666666666667,2.125,16.0,0.5,1
807,सिफ़त,صفت,sifət,sft,2,2,1.7916666666666667,2.0,14.5,0.4,1
808,मेहमाननवाज़ी,املا,meɦmaːnnəvaːziː,ɒmlɒ,14,9,7.604166666666667,8.375,62.75,0.9333333333333333,0
809,सब्ज़ी,هندی,səbziː,hndj,6,4,1.3958333333333335,1.5833333333333335,17.875,1.0,0
810,उस्तरा,تجلّی,ustəraː,td͡ʒlّj,7,4,2.3333333333333335,2.666666666666667,22.375,1.0,0
811,मददगार,مددگار,məddəɡaːr,mddɡɒr,4,2,1.9166666666666667,2.125,16.0,0.4444444444444444,1
812,ख़ाना,خوش قسمت,xaːnaː,xvʃ ɣsmt,7,6,3.5416666666666665,3.9166666666666665,40.125,0.875,0
813,सिलसिला,رنج,silsilaː,rnd͡ʒ,8,6,4.104166666666666,4.583333333333333,36.75,1.0,0
814,जुनून,جنون,d͡ʒunuːn,d͡ʒnvn,3,2,1.25,1.4166666666666667,15.75,0.375,1
815,क़व्वाल,دنگ,qəvvaːl,dŋ,7,6,4.083333333333333,4.5,35.0,1.0,0
816,अमीर,دمشق,amiːr,dmʃɣ,4,3,0.8958333333333334,1.125,20.875,0.8,0
817,शहरी,شهری,ʃəɦriː,ʃhrj,4,2,1.0625,1.2083333333333335,10.375,0.6666666666666666,1
818,चादर,نرگس,t͡ʃaːdər,nrɡs,8,5,1.729166666666667,2.041666666666667,23.125,1.0,0
819,क़ैदी,مسیحا,qæːdiː,msjhɒ,6,4,1.7291666666666667,1.9166666666666665,20.625,1.0,0
820,रिहा,رها,riɦaː,rhɒ,4,1,1.0625,1.1666666666666667,9.0,0.8,1
821,आचार,ساز,aːt͡ʃaːr,sɒz,8,3,1.3125,1.5,14.0,1.0,0
822,तल्ख़,روح,təlxə,rvh,5,4,2.3333333333333335,2.666666666666667,23.5,1.0,0
823,शादी,نیکی,ʃaːdiː,njkj,6,4,0.8125,0.9166666666666666,13.625,1.0,0
824,अहल ईमान,وفادار,aɦlə iːmaːn,vfɒdɒr,11,6,2.7916666666666665,3.166666666666667,30.5,1.0,0
825,पलीता,بَدَل,pəliːtaː,bædæl,8,3,1.4791666666666665,1.5833333333333333,17.5,1.0,0
826,हादसा,ببر,ɦaːdsaː,bbr,7,5,2.229166666666667,2.541666666666667,22.875,1.0,0
827,बेवफ़ा,جان,bevfaː,d͡ʒɒn,6,4,2.375,2.625,22.875,1.0,0
828,फ़र्क़,فَرق,fərqə,færɣ,3,1,1.1458333333333335,1.25,10.25,0.6,1
829,जहाज़,جدید,d͡ʒəɦaːz,d͡ʒdjd,5,2,1.3333333333333335,1.5,16.25,0.625,0
830,रान,ران,raːn,rɒn,2,0,0.125,0.125,1.5,0.5,1
831,ख़ुश,مهربانی,xuʃ,mhrbɒnj,7,6,4.020833333333334,4.5,38.0,1.0,0
832,लिसान,زار زار,lisaːn,zɒr zɒr,7,3,1.416666666666667,1.6666666666666667,16.0,1.0,0
833,गंदा,گنده,ɡəndaː,ɡndh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.5,1
834,गुस्ताख़,گستاخ,ɡustaːx,ɡstɒx,3,1,1.0208333333333335,1.125,8.75,0.42857142857142855,1
835,-गिरी,تاریخ,-ɡiriː,tɒrjx,5,3,1.4166666666666665,1.5833333333333333,14.5,0.8333333333333334,0
836,क़ीमत,رسم,qiːmət,rsm,5,4,2.4791666666666665,2.8333333333333335,28.125,0.8333333333333334,0
837,कासा,خیز,kaːsaː,xjz,6,2,1.1875,1.3333333333333335,12.375,1.0,0
838,अलिफ़,الف,alif,ɒlf,2,1,0.9791666666666667,1.0833333333333333,8.25,0.5,1
839,रौज़न,شترمرغ,rɔːzən,ʃtrmrɣ,6,6,2.166666666666667,2.625,33.375,1.0,0
840,मेज़बान,پرچم,mezbaːn,پrt͡ʃm,7,6,3.1458333333333335,3.5833333333333335,28.25,1.0,0
841,नक़ल,نقل,nəqəl,nɣl,3,2,1.916666666666667,2.125,16.25,0.6,1
842,मर्दाना,پیش,mərdaːnaː,پjʃ,9,5,4.770833333333333,5.375,41.625,1.0,0
843,तलाक़,مُؤَذِّن,təlaːq,mُvæʔzeّn,9,4,2.5625000000000004,2.8333333333333335,26.125,1.0,0
844,अफ़साना,بندگی,afsaːnaː,bndɡj,8,5,2.0,2.25,29.875,1.0,0
845,सफ़ेद,سؤال,səfed,svʔɒl,4,3,0.7916666666666666,0.875,18.875,0.8,0
846,शहर,شهر,ʃəɦər,ʃhr,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
847,दरोग़,آتش,dəroɣ,ɒtʃ,5,4,2.333333333333333,2.6250000000000004,21.875,1.0,0
848,तसल्ली,تسلی,təslliː,tslj,4,2,1.9375,2.1666666666666665,17.375,0.5714285714285714,1
849,शिकायत,پايجامه / پاجامه,ʃikaːjət,پɒيd͡ʒɒmh / پɒd͡ʒɒmh,20,6,3.854166666666667,4.208333333333333,42.75,1.0,0
850,कागद,کاغذ,kaːɡəd,kɒɣz,5,1,1.1041666666666667,1.2083333333333335,10.75,0.8333333333333334,1
851,हलक़ा,رخ,ɦəlqaː,rx,6,3,2.8958333333333335,3.291666666666667,24.75,1.0,0
852,दिरम,آغوش,dirəm,ɒɣvʃ,5,4,1.8958333333333333,2.1666666666666665,26.25,1.0,0
853,अज़ान,اذان,azaːn,ɒzɒn,3,0,0.20833333333333331,0.20833333333333331,2.5,0.6,1
854,दोस्ती,مشهور,dostiː,mʃhvr,6,5,1.2083333333333335,1.4999999999999998,24.0,1.0,0
855,-गिरी,گری,-ɡiriː,ɡrj,4,2,1.0208333333333335,1.1666666666666667,10.125,0.6666666666666666,1
856,चीज़,چیز,t͡ʃiːz,t͡ʃjz,2,1,0.125,0.16666666666666666,2.875,0.3333333333333333,1
857,सवाल,سؤال,səvaːl,svʔɒl,3,2,0.7083333333333333,0.7916666666666666,15.625,0.5,1
858,सहम,سهم,səɦəm,shm,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
859,ज़ोर,زور,zor,zvr,1,1,0.3125,0.375,8.0,0.3333333333333333,1
860,दहेज़,هوشیار,dəɦez,hvʃjɒr,6,4,1.7083333333333333,1.9999999999999998,24.25,1.0,0
861,इब्रीक़,آگاه,ibriːq,ɒɡɒh,6,3,1.5,1.6666666666666665,17.25,1.0,0
862,मुंतज़िर,منتظر,muntzir,mntzr,2,2,1.7916666666666667,2.0,14.5,0.2857142857142857,1
863,सिफ़ारतख़ाना,سفارتخانه,sifaːrtəxaːnaː,sfɒrtxɒnh,8,3,2.291666666666667,2.5416666666666665,23.125,0.5714285714285714,1
864,गूंगा,*𑀕𑀼𑀦𑁆𑀕,ɡuːŋɡaː,*𑀕𑀼𑀦𑁆𑀕,7,5,4.479166666666667,5.0,36.25,1.0,1
865,एवज़,شلغم,evəz,ʃlɣm,4,4,0.9166666666666666,1.0833333333333333,22.5,1.0,0
866,साबिक़,مال,saːbiq,mɒl,6,4,2.375,2.5833333333333335,24.375,1.0,0
867,शहद,خنجر,ʃəɦəd,xnd͡ʒr,6,5,1.7083333333333335,2.0,24.0,1.0,0
868,मोम,موم,mom,mvm,1,1,0.3125,0.375,8.0,0.3333333333333333,1
869,चायदान,چایدان,t͡ʃaːjdaːn,t͡ʃɒjdɒn,4,0,0.25,0.25,3.0,0.4,1
870,ख़ानाबदोश,خانه‌بهدوش,xaːnaːbdoʃ,xɒnh‌bhdvʃ,6,3,1.5833333333333335,1.7916666666666667,22.375,0.6,1
871,काफ़िर,دارچین,kaːfir,dɒrt͡ʃjn,8,4,1.6875,2.041666666666667,19.25,1.0,0
872,गुम,زبانی,ɡum,zbɒnj,5,4,2.2083333333333335,2.416666666666667,19.125,1.0,0
873,सलीक़ा,سلیقه,səliːqaː,sljɣh,6,3,1.3958333333333335,1.5833333333333335,17.5,0.75,1
874,नौकर,وغیره,nɔːkər,vɣjrh,6,4,1.2500000000000002,1.5833333333333333,23.875,1.0,0
875,माफ़ी,باورچی,maːfiː,bɒvrt͡ʃj,8,4,2.125,2.4166666666666665,21.625,1.0,0
876,नाज़ुक,نازک,naːzuk,nɒzk,3,1,1.0208333333333335,1.125,8.75,0.5,1
877,याददाश्त,یادداشت,jaːddaːʃtə,jɒddɒʃt,5,1,1.1458333333333335,1.25,10.25,0.5,1
878,ग़लत,غلط,ɣələt,ɣlt,2,2,1.7916666666666667,2.0,14.5,0.4,1
879,मुहिम,مهم,muɦim,mhm,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
880,दीवान,Urdu spelling,diːvaːn,urdu spelling,11,6,5.729166666666666,6.375,47.875,0.8461538461538461,0
881,क़िला,قلعه,qilaː,ɣlʔh,4,2,0.9583333333333333,1.0833333333333333,18.5,0.8,1
882,आइंदा,تنهایی,aːindaː,tnhɒjj,7,5,2.3125,2.6249999999999996,36.375,1.0,0
883,शरमिंदा,شرمنده,ʃərmindaː,ʃrmndh,4,3,2.041666666666667,2.2916666666666665,20.125,0.4444444444444444,1
884,कमान,command,kəmaːn,command,5,3,1.979166666666667,2.166666666666667,16.25,0.7142857142857143,1
885,गुमशुदा,شاگرد,ɡumʃudaː,ʃɒɡrd,7,5,2.6458333333333335,2.958333333333333,27.375,0.875,0
886,तजल्ली,داغ,təd͡ʒlliː,dɒɣ,8,3,3.125,3.4166666666666665,26.375,0.8888888888888888,0
887,गुफ़्तगू,گفتگو,ɡuftəɡuː,ɡftɡv,4,3,2.1458333333333335,2.4166666666666665,23.0,0.5,1
888,कोर,کور,kor,kvr,1,1,0.3125,0.375,8.0,0.3333333333333333,1
889,बू,سرخی,buː,srxj,4,4,2.166666666666667,2.4999999999999996,21.25,1.0,0
890,बदर,बदर,bədər,बदर,5,5,4.4375,5.0,36.25,1.0,1
891,आवाज़,آواز,aːvaːz,ɒvɒz,4,0,0.25,0.25,3.0,0.6666666666666666,1
892,अरस्तू,ارسطو,arstuː,ɒrstv,3,1,0.4375,0.5,9.5,0.5,1
893,ख़ैरियत,شراب,xæːrijət,ʃrɒb,7,5,3.104166666666667,3.4583333333333335,26.0,0.875,0
894,इख़्तियार,سستی,ixtijaːr,sstj,6,5,3.1250000000000004,3.5833333333333335,31.625,0.75,0
895,कमीना,هر,kəmiːnaː,hr,8,6,3.916666666666667,4.416666666666667,34.25,1.0,0
896,मुग़ल,مغول,muɣəl,mɣvl,2,2,1.1666666666666667,1.3333333333333333,14.75,0.4,1
897,सुक़रात,سقراط,suqraːt,sɣrɒt,4,1,1.1458333333333335,1.25,10.5,0.5714285714285714,1
898,ज़ीना,دروان,ziːnaː,drvɒn,6,3,1.6458333333333335,1.9166666666666667,21.0,1.0,0
899,क़ुस्तुंतुनिया,قسطنطنیه,qustuntunijaː,ɣstntnjh,7,5,3.9166666666666674,4.375,35.875,0.5384615384615384,1
900,काश,کاش,kaːʃ,kɒʃ,2,0,0.125,0.125,1.5,0.5,1
901,नज़रिया,دلربا,nəzrijaː,dlrbɒ,7,4,2.3333333333333335,2.5416666666666665,27.5,0.875,0
902,अमरूद,امرود,amruːd,ɒmrvd,3,1,0.4375,0.5,9.5,0.5,1
903,हुज़ूर,یکایک,ɦuzuːr,jkɒjk,6,3,1.3333333333333333,1.5833333333333335,26.5,1.0,0
904,वरना,قتل,vərnaː,ɣtl,6,4,2.3125,2.625,22.875,1.0,0
905,क़व्वाल,قوال,qəvvaːl,ɣvɒl,5,2,2.0625,2.25,17.75,0.7142857142857143,1
906,रूसी,روسی,ruːsiː,rvsj,4,2,0.4791666666666667,0.5833333333333334,11.375,0.6666666666666666,1
907,ज़ोर,زنده,zor,zndh,3,2,1.4166666666666667,1.6666666666666667,17.125,0.75,0
908,जंग,ایمان دار,d͡ʒəŋɡə,ɒjmɒn dɒr,9,5,3.5208333333333335,3.9583333333333335,33.125,1.0,0
909,नामी-गिरामी,شاه مات,naːmiː-ɡiraːmiː,ʃɒh mɒt,14,7,4.708333333333333,5.208333333333334,46.75,0.9333333333333333,0
910,तक़सीम,تقسیم,təqsiːm,tɣsjm,4,2,1.1458333333333335,1.2916666666666667,11.875,0.5714285714285714,1
911,गरेबान,مهمان,ɡərebaːn,mhmɒn,7,4,2.354166666666667,2.666666666666667,25.375,0.875,0
912,तंदूर,تنور,tənduːr,tnvr,4,3,1.9583333333333335,2.208333333333333,16.75,0.5714285714285714,1
913,क़ानून,قانون,qaːnuːn,ɣɒnvn,5,1,0.6041666666666667,0.6666666666666667,11.75,0.7142857142857143,1
914,दारू,ابابیل,daːruː,ɒbɒbjl,6,4,2.5625,2.916666666666667,26.625,1.0,0
915,राज़,راز,raːz,rɒz,2,0,0.125,0.125,1.5,0.5,1
916,सदी,سده,sədiː,sdh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.6,1
917,तादाद,تِعْدَاد,taːdaːd,teʔْdæɒd,5,2,1.916666666666667,2.125,16.0,0.625,1
918,फ़लक,ذره,fələk,zrh,5,4,2.25,2.583333333333333,21.5,1.0,0
919,महल,محل,məɦəl,mhl,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
920,उम्दा,صفر,umdaː,sfr,5,4,1.6875,1.9583333333333335,21.125,1.0,0
921,जाली,خودکشی,d͡ʒaːliː,xvdkʃj,8,5,2.645833333333333,2.9583333333333335,31.75,1.0,0
922,विलायत,ولایت,vilaːjət,vlɒjt,4,2,1.916666666666667,2.125,16.0,0.5,1
923,आबदस्त,مجبور,aːbdəstə,md͡ʒbvr,8,7,2.666666666666667,3.0416666666666665,29.125,1.0,0
924,मलिका,چاقو,məlikaː,t͡ʃɒɣv,7,4,2.6458333333333335,2.9166666666666665,28.625,1.0,0
925,चादर,چادر,t͡ʃaːdər,t͡ʃɒdr,3,1,1.0208333333333335,1.125,8.75,0.375,1
926,कुरता,درهم,kurtaː,drhm,5,4,1.6458333333333333,1.8333333333333333,21.125,0.8333333333333334,0
927,फ़र्ज़ी,فرضی,fərziː,frzj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
928,तसल्ली,شکایت,təslliː,ʃkɒjt,7,4,2.104166666666667,2.333333333333333,32.5,1.0,0
929,गज़र,گزر,ɡəzər,ɡzr,2,2,1.7916666666666667,2.0,14.5,0.4,1
930,सैलाब,سیلاب,sæːlaːb,sjlɒb,4,1,0.33333333333333337,0.375,5.375,0.5714285714285714,1
931,चुक़ंदर,چقندر,t͡ʃuqəndər,t͡ʃɣndr,4,3,2.8125000000000004,3.125,23.5,0.4,1
932,रहम,سردی,rəɦəm,srdj,5,4,1.6875,2.0833333333333335,24.0,1.0,0
933,गज़र,مانده,ɡəzər,mɒndh,5,3,1.0416666666666667,1.2083333333333333,20.125,1.0,0
934,ख़फ़ा,خفه,xəfaː,xfh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.6,1
935,ग़द्दार,جامه,ɣəddaːr,d͡ʒɒmh,7,3,2.5,2.8333333333333335,24.875,1.0,0
936,ख़रीदना,خریدن,xəriːdnaː,xrjdn,5,3,1.916666666666667,2.166666666666667,17.375,0.5555555555555556,1
937,तालीम,تعلیم,taːliːm,tʔljm,4,2,0.4166666666666667,0.5,7.75,0.5714285714285714,1
938,दफ़्तर,मर्द,dəftər,मर्द,6,6,5.374999999999999,6.0,43.5,1.0,0
939,रुख़,وفا,rux,vfɒ,3,3,0.9375,1.1666666666666667,20.25,1.0,0
940,गुलज़ार,مریض,ɡulzaːr,mrjz,6,4,2.479166666666667,2.9166666666666665,27.375,0.8571428571428571,0
941,हम,𑀅𑀫𑁆𑀳𑁂,ɦəm,𑀅𑀫𑁆𑀳𑁂,5,3,2.6875,3.0,21.75,1.0,1
942,अगरचे,سال,aɡrət͡ʃe,sɒl,8,5,3.2291666666666665,3.6666666666666665,31.25,1.0,0
943,ज़ीरा,گرفتار,ziːraː,ɡrftɒr,6,4,2.541666666666667,3.041666666666667,29.875,1.0,0
944,नसीहत,نصیحت,nəsiːɦət,nsjht,5,3,1.9583333333333335,2.2083333333333335,17.625,0.625,1
945,आतिश,پرورش,aːtiʃ,پrvrʃ,4,3,0.7916666666666667,1.125,15.0,0.8,0
946,ग़ुलाम,مرحوم,ɣulaːm,mrhvm,5,3,1.1458333333333335,1.375,22.375,0.8333333333333334,0
947,क़ीमत,قیمت,qiːmət,ɣjmt,4,2,1.1458333333333335,1.2916666666666665,11.875,0.6666666666666666,1
948,अगर,یا,aɡər,jɒ,4,3,2.0208333333333335,2.291666666666667,19.125,1.0,0
949,परवाना,پروانه,pərvaːnaː,پrvɒnh,6,3,2.166666666666667,2.4166666666666665,21.625,0.6666666666666666,1
950,रंजिश,𑀧𑀳𑀺𑀮,rəɲd͡ʒiʃ,𑀧𑀳𑀺𑀮,8,6,5.354166666666667,6.0,43.5,1.0,0
951,सायबान,سایبان,saːjbaːn,sɒjbɒn,4,0,0.25,0.25,3.0,0.5,1
952,प्याज़,ذره,pjaːz,zrh,5,3,1.5,1.7499999999999998,17.125,1.0,0
953,कूर,گم‌نام,kuːr,ɡm‌nɒm,6,3,2.2916666666666665,2.5833333333333335,20.375,1.0,0
954,रिश्ता,رشته,riʃtaː,rʃth,3,2,1.1458333333333335,1.2916666666666667,12.875,0.5,1
955,ख़ानदानी,خاندانی,xaːndaːniː,xɒndɒnj,6,1,0.375,0.41666666666666663,5.875,0.6,1
956,माह,-कारी,maːɦ,-कारी,5,3,2.6875,3.0,21.75,1.0,0
957,ज़मीन,الزام,zəmiːn,ɒlzɒm,6,4,1.1666666666666667,1.3333333333333333,22.5,1.0,0
958,बर्फ़ी,برفی,bərfiː,brfj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
959,सज़ा-ए-मौत,Urdu spelling,səzaː-e-mɔːt,urdu spelling,12,6,3.791666666666667,4.25,39.625,0.9230769230769231,1
960,विलायत,مالش,vilaːjət,mɒlʃ,7,4,3.1250000000000004,3.458333333333333,29.125,0.875,0
961,पैदाइशी,بخشش,pæːdaːiʃiː,bxʃʃ,9,4,3.2708333333333335,3.625,32.625,0.9,0
962,इंसान,خیال,insaːn,xjɒl,6,4,1.6874999999999998,1.8333333333333335,22.5,1.0,0
963,तक़दीर,تقدیر,təqdiːr,tɣdjr,4,2,1.1458333333333335,1.2916666666666667,11.875,0.5714285714285714,1
964,नाइनसाफ़ी,نا‌انصافی,naːinsaːfiː,nɒ‌ɒnsɒfj,7,1,0.5416666666666666,0.5833333333333333,7.875,0.6363636363636364,1
965,परचम,پرچم,pərt͡ʃəm,پrt͡ʃm,3,3,2.6875,3.0,21.75,0.375,1
